task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,ast_branch_coverage,ast_line_coverage,ast_total_branches,ast_total_lines,test_diversity_asserts,test_code_bloat_ratio,logic_density,fc_per_1k_total_tokens,coverage_per_1k_tokens
HumanEval/152,swarm,gemma-27b:scot,0,0,1,1,0.0,0.0,0.0,1.0,2.06,66.47,4.46,0.471,3929,0,3929,1.0,0.2632,2,18,16,1.17,0.06,0.0,0.2545
HumanEval/152,actor_critic,gemma-27b:scot,11,0,0,11,1.0,97.0,0.0,0.0,2.25,72.33,3.62,0.498,5375,407,5782,1.0,0.2273,2,21,13,0.76,0.05,0.173,0.173
HumanEval/152,actor_critic,gemma-27b:cot,9,3,0,12,0.75,87.0,0.0,1.0,2.5,40.7,3.31,0.033,3577,277,3854,1.0,0.0667,0,14,18,2.14,0.0,0.1946,0.2595
HumanEval/152,hybrid,gemma-27b:few_shot,13,1,0,14,0.929,95.0,0.0,1.0,2.24,64.7,4.77,0.438,5397,803,6200,0.5,0.2,2,4,19,5.75,0.25,0.1498,0.0806
HumanEval/152,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,21.0,0.0,1.0,3.0,89.54,1.46,0.889,1546,0,1546,0.25,0.0455,4,21,0,0.0,0.1,0.0,0.1617
HumanEval/153,competitive,gemma-27b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.04,0.037,0,0,0,1.0,0.0588,0,16,0,0.0,0.0,0.0,0.0
HumanEval/153,baseline,gemma-27b:zero_shot,8,2,0,10,0.8,75.0,0.0,1.0,2.36,75.01,1.96,0.514,667,0,667,1.0,0.4444,10,35,10,0.29,0.14,1.1994,1.4993
HumanEval/153,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,33.0,0.0,1.0,2.0,84.58,0.11,0.071,848,0,848,1.0,0.0588,0,16,1,0.06,0.0,0.0,1.1792
HumanEval/153,competitive,gemma-27b:cot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.04,0.037,0,0,0,1.0,0.0588,0,16,0,0.0,0.0,0.0,0.0
HumanEval/153,soa,gemma-27b:zero_shot,11,2,0,13,0.846,69.0,0.0,1.0,5.0,82.09,2.07,0.525,1184,0,1184,0.2,0.0556,10,35,2,0.11,0.14,0.7145,0.1689
HumanEval/153,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,61.0,0.0,1.0,3.5,84.44,1.44,0.652,2841,0,2841,1.0,0.3529,6,33,3,0.09,0.09,0.2348,0.352
HumanEval/153,baseline,gemma-27b:cot,9,2,0,11,0.818,76.0,0.0,1.0,2.33,73.94,2.04,0.495,2841,0,2841,1.0,0.4444,10,35,11,0.31,0.14,0.2879,0.352
HumanEval/153,competitive,gemma-27b:scot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.04,0.037,0,0,0,1.0,0.0588,0,16,0,0.0,0.0,0.0,0.0
HumanEval/153,swarm,gemma-27b:cot,0,1,0,1,0.0,33.0,0.0,1.0,2.0,81.86,0.15,0.068,213,0,213,1.0,0.0588,0,16,1,0.12,0.0,0.0,4.6948
HumanEval/153,coa,gemma-27b:zero_shot,11,1,0,12,0.917,61.0,0.0,1.0,3.4,63.81,4.96,0.273,0,0,0,0.4286,0.15,14,39,12,0.54,0.18,0.0,0.0
HumanEval/153,soa,gemma-27b:cot,11,1,0,12,0.917,69.0,0.0,1.0,5.0,82.22,2.04,0.536,336,0,336,0.2,0.0556,10,35,2,0.11,0.14,2.7292,0.5952
HumanEval/153,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,61.0,0.0,1.0,3.5,84.44,1.44,0.652,334,0,334,1.0,0.3529,6,33,3,0.09,0.09,1.997,2.994
HumanEval/153,hybrid,gemma-27b:zero_shot,22,3,0,25,0.88,69.0,0.0,1.0,5.0,80.52,2.52,0.445,6191,0,6191,0.2,0.0556,10,35,2,0.11,0.14,0.1421,0.0323
HumanEval/153,baseline,gemma-27b:scot,10,0,0,10,1.0,72.0,0.0,0.2,2.55,76.16,1.85,0.524,3179,0,3179,1.0,0.3939,6,32,10,0.31,0.09,0.3146,0.3146
HumanEval/153,coa,gemma-27b:cot,11,1,0,12,0.917,61.0,0.0,1.0,3.4,63.81,4.96,0.273,4257,0,4257,0.4286,0.15,14,39,12,0.54,0.18,0.2154,0.1007
HumanEval/153,hybrid,gemma-27b:cot,18,1,0,19,0.947,98.0,0.0,1.0,2.16,43.59,1.56,0.079,1646,0,1646,1.0,0.0588,0,16,22,1.38,0.0,0.5753,0.6075
HumanEval/153,soa,gemma-27b:scot,11,2,0,13,0.846,69.0,0.0,1.0,5.0,82.09,2.07,0.525,7745,0,7745,0.2,0.0556,10,35,2,0.11,0.14,0.1092,0.0258
HumanEval/153,baseline,gemma-27b:few_shot,7,1,0,8,0.875,97.0,0.0,1.0,2.0,58.58,0.59,0.034,514,0,514,1.0,0.0588,0,16,8,0.5,0.0,1.7023,1.9455
HumanEval/153,competitive,gemma-27b:few_shot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.04,0.037,0,0,0,1.0,0.0588,0,16,0,0.0,0.0,0.0,0.0
HumanEval/153,consensus,gemma-27b:zero_shot,22,2,0,24,0.917,69.0,0.0,1.0,5.0,80.65,2.48,0.443,2504,0,2504,0.2,0.0556,10,35,2,0.11,0.14,0.3662,0.0799
HumanEval/153,actor_critic,gemma-27b:zero_shot,16,2,0,18,0.889,81.0,0.0,1.0,2.29,67.26,2.81,0.407,2926,0,2926,1.0,0.439,12,40,15,0.45,0.15,0.3038,0.3418
HumanEval/153,coa,gemma-27b:scot,11,1,0,12,0.917,59.0,0.0,1.0,3.47,63.57,4.96,0.271,342,0,342,0.4286,0.15,14,39,12,0.46,0.18,2.6813,1.2532
HumanEval/153,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,61.0,0.0,1.0,3.5,84.44,1.44,0.649,2019,0,2019,1.0,0.3529,6,33,3,0.09,0.09,0.3304,0.4953
HumanEval/153,adversarial,gemma-27b:zero_shot,13,1,0,14,0.929,78.0,0.0,1.0,2.27,70.86,2.26,0.482,511,0,511,1.0,0.4444,10,35,14,0.4,0.14,1.818,1.9569
HumanEval/153,swarm,gemma-27b:scot,1,0,0,1,1.0,62.0,0.0,0.2,5.0,84.93,1.52,0.621,3100,290,3390,0.3333,0.0588,6,33,1,0.18,0.09,0.295,0.0983
HumanEval/153,consensus,gemma-27b:cot,22,4,0,26,0.846,69.0,0.0,1.0,5.0,80.39,2.56,0.428,6140,290,6430,0.2,0.0556,10,35,2,0.11,0.14,0.1316,0.0311
HumanEval/153,swarm,gemma-27b:few_shot,1,0,0,1,1.0,90.0,0.0,0.2,2.0,84.58,0.11,0.114,185,0,185,1.0,0.0588,0,16,1,0.06,0.0,5.4054,5.4054
HumanEval/153,hybrid,gemma-27b:scot,9,0,0,9,1.0,71.0,0.0,0.2,2.6,77.7,1.81,0.528,946,0,946,1.0,0.3824,6,33,9,0.27,0.09,1.0571,1.0571
HumanEval/153,coa,gemma-27b:few_shot,11,1,0,12,0.917,61.0,0.0,1.0,3.4,63.81,4.96,0.272,1415,1070,2485,0.4286,0.15,14,39,12,0.54,0.18,0.369,0.1725
HumanEval/153,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,6.0,0.0,1.0,7.0,84.26,1.3,0.759,1436,1598,3034,0.0833,0.0256,12,38,0,0.0,0.16,0.0,0.0275
HumanEval/153,soa,gemma-27b:few_shot,9,5,0,14,0.643,69.0,0.0,1.0,5.0,81.97,2.11,0.5,2259,439,2698,0.2,0.0556,10,35,2,0.11,0.14,0.2383,0.0741
HumanEval/153,atomic_swarm,gemma-27b:few_shot,2,1,0,3,0.667,61.0,0.0,1.0,3.5,84.44,1.44,0.649,1858,205,2063,1.0,0.3529,6,33,3,0.09,0.09,0.3233,0.4847
HumanEval/153,adversarial,gemma-27b:scot,10,0,0,10,1.0,72.0,0.0,0.2,2.55,76.16,1.85,0.542,1601,214,1815,1.0,0.4194,6,30,10,0.33,0.1,0.551,0.551
HumanEval/153,consensus,gemma-27b:scot,12,2,0,14,0.857,69.0,0.0,1.0,5.0,81.97,2.11,0.512,2784,204,2988,0.2,0.0556,10,35,2,0.11,0.14,0.2868,0.0669
HumanEval/153,hybrid,gemma-27b:few_shot,16,3,0,19,0.842,78.0,0.0,1.0,2.6,65.26,2.89,0.364,3706,606,4312,1.0,0.375,12,39,23,0.59,0.1,0.1953,0.2319
HumanEval/153,consensus,gemma-27b:few_shot,13,1,0,14,0.929,69.0,0.0,1.0,5.0,82.33,2.0,0.521,2608,0,2608,0.2,0.0556,10,35,2,0.11,0.14,0.3562,0.0767
HumanEval/153,adversarial,gemma-27b:few_shot,8,2,0,10,0.8,71.0,0.0,1.0,2.82,74.84,2.07,0.48,440,435,875,1.0,0.3514,10,36,12,0.33,0.08,0.9143,1.1429
HumanEval/153,self_healing,gemma-27b:few_shot,11,0,0,11,1.0,76.0,0.0,0.2,2.33,73.94,2.04,0.5,0,0,0,1.0,0.4444,10,35,11,0.31,0.14,0.0,0.0
HumanEval/153,self_healing,gemma-27b:scot,0,0,0,0,0.0,6.0,0.0,1.0,7.0,84.26,1.3,0.759,2136,1366,3502,0.0833,0.0256,12,38,0,0.0,0.16,0.0,0.0238
HumanEval/153,actor_critic,gemma-27b:few_shot,11,4,0,15,0.733,82.0,0.0,1.0,2.44,67.81,2.67,0.439,3237,1184,4421,1.0,0.4286,14,41,12,0.46,0.17,0.1658,0.2262
HumanEval/153,actor_critic,gemma-27b:scot,9,0,0,9,1.0,74.0,0.0,0.2,2.6,77.15,1.89,0.549,3572,1353,4925,1.0,0.4167,8,35,8,0.29,0.11,0.203,0.203
HumanEval/153,actor_critic,gemma-27b:cot,19,2,0,21,0.905,98.0,0.0,1.0,2.1,57.51,1.78,0.037,946,0,946,1.0,0.0588,0,16,22,1.5,0.0,0.9567,1.0571
HumanEval/153,self_healing,gemma-27b:cot,0,0,0,0,0.0,6.0,0.0,1.0,7.0,84.26,1.3,0.759,613,0,613,0.0833,0.0256,12,38,0,0.0,0.16,0.0,0.1359
HumanEval/154,competitive,gemma-27b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.06,0.086,0,0,0,1.0,0.1,0,9,0,0.0,0.0,0.0,0.0
HumanEval/154,baseline,gemma-27b:zero_shot,15,3,0,18,0.833,76.0,0.0,1.0,2.05,65.91,3.06,0.374,2342,0,2342,1.0,0.4375,4,15,18,1.2,0.13,0.3557,0.427
HumanEval/154,competitive,gemma-27b:cot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.06,0.086,0,0,0,1.0,0.1,0,9,0,0.0,0.0,0.0,0.0
HumanEval/154,swarm,gemma-27b:zero_shot,2,0,0,2,1.0,52.0,0.0,0.0,2.0,76.34,0.29,0.259,150,0,150,1.0,0.1,0,9,2,0.22,0.0,6.6667,6.6667
HumanEval/154,atomic_swarm,gemma-27b:zero_shot,3,0,0,3,1.0,81.0,0.0,0.25,2.0,69.94,0.47,0.085,596,0,596,1.0,0.1,0,9,3,0.33,0.0,1.6779,1.6779
HumanEval/154,soa,gemma-27b:zero_shot,10,2,0,12,0.833,74.0,0.0,1.0,3.31,61.7,3.29,0.315,410,0,410,1.0,0.4375,4,15,28,1.87,0.13,2.0317,2.439
HumanEval/154,coa,gemma-27b:zero_shot,9,0,0,9,1.0,53.0,0.0,0.0,2.33,73.11,4.24,0.293,561,0,561,1.0,0.4706,6,16,9,0.56,0.19,1.7825,1.7825
HumanEval/154,baseline,gemma-27b:cot,0,1,0,1,0.0,49.0,0.0,1.0,18.0,63.67,2.88,0.37,248,0,248,1.0,0.4375,4,15,32,2.13,0.13,0.0,4.0323
HumanEval/154,soa,gemma-27b:cot,9,1,0,10,0.9,72.0,0.0,1.0,3.36,65.11,2.94,0.347,3595,0,3595,1.0,0.4375,4,15,24,1.6,0.13,0.2503,0.2782
HumanEval/154,coa,gemma-27b:cot,7,2,0,9,0.778,58.0,0.0,1.0,2.18,76.46,3.24,0.357,375,0,375,1.0,0.4375,4,15,9,0.6,0.13,2.0747,2.6667
HumanEval/154,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,81.0,0.0,0.25,2.0,69.94,0.47,0.085,1588,0,1588,1.0,0.1,0,9,3,0.33,0.0,0.6297,0.6297
HumanEval/154,competitive,gemma-27b:scot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.06,0.086,0,0,0,1.0,0.1,0,9,0,0.0,0.0,0.0,0.0
HumanEval/154,swarm,gemma-27b:cot,6,1,0,7,0.857,64.0,0.0,1.0,2.12,81.77,1.76,0.558,5403,0,5403,1.0,0.25,4,15,7,0.47,0.13,0.1586,0.1851
HumanEval/154,baseline,gemma-27b:scot,12,0,0,12,1.0,75.0,0.0,0.0,2.23,68.94,2.76,0.421,5492,0,5492,1.0,0.4762,8,20,12,0.8,0.2,0.1821,0.1821
HumanEval/154,hybrid,gemma-27b:zero_shot,12,5,0,17,0.706,77.0,0.0,1.0,3.58,48.89,4.65,0.232,4257,0,4257,0.25,0.0625,4,15,44,3.0,0.13,0.1658,0.0587
HumanEval/154,adversarial,gemma-27b:zero_shot,18,2,0,20,0.9,78.0,0.0,1.0,2.14,60.06,3.41,0.302,1147,0,1147,0.1667,0.0526,6,18,20,1.11,0.17,0.7847,0.1453
HumanEval/154,actor_critic,gemma-27b:zero_shot,18,3,0,21,0.857,79.0,0.0,1.0,2.09,61.87,3.65,0.306,1408,0,1408,1.0,0.4118,4,16,22,1.5,0.12,0.6087,0.7102
HumanEval/154,competitive,gemma-27b:few_shot,0,0,0,0,0.0,11.0,0.0,1.0,0.0,100.0,0.06,0.086,0,0,0,1.0,0.1,0,9,0,0.0,0.0,0.0,0.0
HumanEval/154,coa,gemma-27b:scot,12,1,0,13,0.923,65.0,0.0,1.0,2.27,71.23,3.82,0.341,462,0,462,1.0,0.4444,8,17,13,0.76,0.24,1.9978,2.1645
HumanEval/154,consensus,gemma-27b:zero_shot,18,2,0,20,0.9,77.0,0.0,1.0,2.05,63.78,3.29,0.351,2803,0,2803,1.0,0.4375,4,15,20,1.33,0.13,0.3211,0.3568
HumanEval/154,soa,gemma-27b:scot,10,2,0,12,0.833,74.0,0.0,1.0,3.31,61.7,3.29,0.315,641,0,641,1.0,0.4375,4,15,28,1.87,0.13,1.2995,1.5601
HumanEval/154,atomic_swarm,gemma-27b:scot,3,0,0,3,1.0,81.0,0.0,0.25,2.0,69.94,0.47,0.085,2456,0,2456,1.0,0.1,0,9,3,0.33,0.0,0.4072,0.4072
HumanEval/154,baseline,gemma-27b:few_shot,12,0,0,12,1.0,100.0,0.0,0.5,2.0,52.58,1.41,0.103,2004,0,2004,1.0,0.1,0,9,12,1.33,0.0,0.499,0.499
HumanEval/154,hybrid,gemma-27b:cot,31,3,0,34,0.912,84.0,0.0,1.0,2.56,39.64,6.12,0.175,3134,0,3134,0.25,0.0625,4,15,52,3.53,0.13,0.291,0.0798
HumanEval/154,swarm,gemma-27b:scot,0,7,0,7,0.0,53.0,0.0,1.0,2.0,85.55,1.76,0.519,4549,0,4549,1.0,0.1818,0,10,8,1.2,0.0,0.0,0.2198
HumanEval/154,actor_critic,gemma-27b:cot,0,1,0,1,0.0,51.0,0.0,1.0,20.5,65.07,3.88,0.312,5533,0,5533,1.0,0.5,6,17,36,3.29,0.18,0.0,0.1807
HumanEval/154,coa,gemma-27b:few_shot,9,0,0,9,1.0,53.0,0.0,0.0,2.33,73.11,4.24,0.293,336,79,415,1.0,0.4706,6,16,9,0.56,0.19,2.4096,2.4096
HumanEval/154,soa,gemma-27b:few_shot,9,1,0,10,0.9,73.0,0.0,1.0,3.55,63.78,3.06,0.334,3473,624,4097,1.0,0.4375,4,15,26,1.73,0.13,0.2197,0.2441
HumanEval/154,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,9.0,0.0,1.0,4.0,93.68,1.0,0.874,116,362,478,0.1667,0.0556,6,17,0,0.0,0.18,0.0,0.3487
HumanEval/154,consensus,gemma-27b:cot,34,2,0,36,0.944,84.0,0.0,1.0,2.03,50.82,5.18,0.216,3178,145,3323,1.0,0.4375,4,15,36,2.4,0.13,0.2841,0.3009
HumanEval/154,adversarial,gemma-27b:scot,8,1,0,9,0.889,71.0,0.0,1.0,2.9,71.72,2.47,0.456,123,372,495,1.0,0.4211,6,18,16,0.89,0.17,1.796,2.0202
HumanEval/154,self_healing,gemma-27b:cot,0,0,0,0,0.0,9.0,0.0,1.0,4.0,93.68,1.0,0.874,2520,561,3081,0.1667,0.0556,6,17,0,0.0,0.18,0.0,0.0541
HumanEval/154,swarm,gemma-27b:few_shot,2,0,0,2,1.0,74.0,0.0,0.5,2.0,76.34,0.29,0.044,3771,872,4643,1.0,0.1,0,9,2,0.22,0.0,0.2154,0.2154
HumanEval/154,actor_critic,gemma-27b:scot,14,4,0,18,0.778,76.0,0.0,1.0,2.53,60.8,3.71,0.365,2520,561,3081,1.0,0.4762,8,20,25,1.25,0.2,0.2525,0.3246
HumanEval/154,hybrid,gemma-27b:scot,12,1,0,13,0.923,74.0,0.0,1.0,2.14,70.25,2.65,0.429,1619,561,2180,1.0,0.4545,6,21,13,0.62,0.14,0.4234,0.4587
HumanEval/154,consensus,gemma-27b:scot,18,2,0,20,0.9,77.0,0.0,1.0,2.05,63.78,3.29,0.352,2403,402,2805,1.0,0.4375,4,15,20,1.33,0.13,0.3209,0.3565
HumanEval/154,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,81.0,0.0,0.25,2.0,69.94,0.47,0.085,449,236,685,1.0,0.1,0,9,3,0.33,0.0,1.4599,1.4599
HumanEval/154,consensus,gemma-27b:few_shot,18,2,0,20,0.9,77.0,0.0,1.0,2.05,63.78,3.29,0.352,2452,9,2461,1.0,0.4375,4,15,20,1.33,0.13,0.3657,0.4063
HumanEval/154,adversarial,gemma-27b:few_shot,16,1,0,17,0.941,76.0,0.0,1.0,2.17,65.92,3.0,0.367,0,0,0,1.0,0.4444,8,17,17,1.0,0.24,0.0,0.0
HumanEval/154,self_healing,gemma-27b:scot,0,0,0,0,0.0,9.0,0.0,1.0,4.0,93.68,1.0,0.874,201,160,361,0.1667,0.0556,6,17,0,0.0,0.18,0.0,0.4618
HumanEval/154,actor_critic,gemma-27b:few_shot,12,3,0,15,0.8,77.0,0.0,1.0,2.31,64.76,3.12,0.396,4508,2030,6538,0.625,0.25,8,19,17,1.11,0.21,0.1224,0.0956
HumanEval/154,hybrid,gemma-27b:few_shot,30,1,0,31,0.968,85.0,0.0,1.0,2.09,48.01,5.29,0.216,2192,479,2671,0.6667,0.8,6,4,32,8.25,0.25,0.3624,0.2496
HumanEval/154,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,8.0,0.0,1.0,6.0,91.56,1.12,0.88,120,9,129,0.125,0.05,8,19,0,0.0,0.21,0.0,0.969
HumanEval/155,competitive,gemma-27b:zero_shot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.09,0.095,0,0,0,1.0,0.1429,0,6,0,0.0,0.0,0.0,0.0
HumanEval/155,baseline,gemma-27b:zero_shot,13,0,0,13,1.0,86.0,0.0,0.0,2.07,66.19,3.82,0.292,2153,0,2153,1.0,0.5625,4,15,13,0.87,0.13,0.4645,0.4645
HumanEval/155,coa,gemma-27b:zero_shot,10,0,0,10,1.0,97.0,0.0,0.4,2.0,69.55,2.73,0.079,3130,0,3130,1.0,0.1429,0,6,11,1.83,0.0,0.3195,0.3195
HumanEval/155,soa,gemma-27b:zero_shot,13,1,0,14,0.929,100.0,0.0,1.0,2.0,49.09,2.64,0.014,3002,0,3002,1.0,0.1429,0,6,14,2.33,0.0,0.3095,0.3331
HumanEval/155,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,100.0,0.0,0.4,2.0,81.87,0.27,0.228,5039,0,5039,1.0,0.1429,0,6,1,0.17,0.0,0.1985,0.1985
HumanEval/155,atomic_swarm,gemma-27b:zero_shot,3,0,0,3,1.0,100.0,0.0,0.4,2.0,68.96,0.73,0.167,1208,0,1208,1.0,0.1429,0,6,3,0.5,0.0,0.8278,0.8278
HumanEval/155,competitive,gemma-27b:cot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.09,0.095,0,0,0,1.0,0.1429,0,6,0,0.0,0.0,0.0,0.0
HumanEval/155,actor_critic,gemma-27b:zero_shot,11,0,0,11,1.0,85.0,0.0,0.0,2.08,70.14,3.55,0.284,564,0,564,1.0,0.5882,4,16,11,0.69,0.12,1.773,1.773
HumanEval/155,baseline,gemma-27b:cot,13,0,0,13,1.0,100.0,0.0,0.4,2.0,50.29,2.45,0.027,185,0,185,1.0,0.1429,0,6,13,2.17,0.0,5.4054,5.4054
HumanEval/155,coa,gemma-27b:cot,9,2,0,11,0.818,100.0,0.0,1.0,2.0,69.38,2.73,0.037,128,0,128,1.0,0.1429,0,6,11,1.83,0.0,6.3906,7.8125
HumanEval/155,competitive,gemma-27b:scot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.09,0.095,0,0,0,1.0,0.1429,0,6,0,0.0,0.0,0.0,0.0
HumanEval/155,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,0.0,0.2,2.0,81.87,0.27,0.263,203,0,203,1.0,0.1429,0,6,1,0.17,0.0,4.9261,4.9261
HumanEval/155,soa,gemma-27b:cot,13,1,0,14,0.929,100.0,0.0,1.0,2.0,49.09,2.64,0.014,560,0,560,1.0,0.1429,0,6,14,2.33,0.0,1.6589,1.7857
HumanEval/155,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,77.0,0.0,0.0,2.25,82.48,2.18,0.441,1198,0,1198,1.0,0.5625,4,15,3,0.2,0.13,0.8347,0.8347
HumanEval/155,baseline,gemma-27b:scot,8,1,0,9,0.889,83.0,0.0,1.0,2.1,71.61,3.18,0.332,329,0,329,1.0,0.5882,4,16,9,0.56,0.12,2.7021,3.0395
HumanEval/155,atomic_swarm,gemma-27b:scot,3,0,0,3,1.0,77.0,0.0,0.0,2.25,82.48,2.18,0.441,5072,0,5072,1.0,0.5625,4,15,3,0.2,0.13,0.1972,0.1972
HumanEval/155,swarm,gemma-27b:scot,1,0,0,1,1.0,100.0,0.0,0.2,2.0,79.14,0.36,0.322,3507,0,3507,1.0,0.1429,0,6,1,0.33,0.0,0.2851,0.2851
HumanEval/155,baseline,gemma-27b:few_shot,7,0,0,7,1.0,100.0,0.0,0.4,2.0,59.79,1.27,0.09,2901,0,2901,1.0,0.1429,0,6,7,1.17,0.0,0.3447,0.3447
HumanEval/155,soa,gemma-27b:scot,13,1,0,14,0.929,100.0,0.0,1.0,2.0,49.09,2.64,0.014,1401,0,1401,1.0,0.1429,0,6,14,2.33,0.0,0.6631,0.7138
HumanEval/155,coa,gemma-27b:scot,10,2,0,12,0.833,98.0,0.0,1.0,2.0,66.25,3.09,0.053,2272,0,2272,1.0,0.1429,0,6,13,2.17,0.0,0.3666,0.4401
HumanEval/155,hybrid,gemma-27b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.164,1800,0,1800,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/155,consensus,gemma-27b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011,3128,0,3128,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/155,actor_critic,gemma-27b:cot,4,2,0,6,0.667,80.0,0.0,1.0,4.0,63.9,2.82,0.037,5649,0,5649,1.0,0.1429,0,6,18,4.0,0.0,0.1181,0.177
HumanEval/155,competitive,gemma-27b:few_shot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.09,0.095,0,0,0,1.0,0.1429,0,6,0,0.0,0.0,0.0,0.0
HumanEval/155,hybrid,gemma-27b:cot,19,5,0,24,0.792,100.0,0.0,1.0,2.25,38.38,5.0,0.018,5072,0,5072,1.0,0.1429,0,6,30,5.0,0.0,0.1562,0.1972
HumanEval/155,coa,gemma-27b:few_shot,10,0,0,10,1.0,97.0,0.0,0.4,2.0,69.55,2.73,0.079,3282,0,3282,1.0,0.1429,0,6,11,1.83,0.0,0.3047,0.3047
HumanEval/155,soa,gemma-27b:few_shot,13,1,0,14,0.929,100.0,0.0,1.0,2.0,49.09,2.64,0.014,1999,0,1999,1.0,0.1429,0,6,14,2.33,0.0,0.4647,0.5003
HumanEval/155,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,0.0,0.2,2.0,81.87,0.27,0.258,315,0,315,1.0,0.1429,0,6,1,0.17,0.0,3.1746,3.1746
HumanEval/155,hybrid,gemma-27b:scot,11,0,0,11,1.0,84.0,0.0,0.0,2.08,68.73,3.45,0.309,1773,1017,2790,1.0,0.5625,4,15,11,0.73,0.13,0.3584,0.3584
HumanEval/155,consensus,gemma-27b:cot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018,2078,0,2078,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/155,actor_critic,gemma-27b:scot,10,1,0,11,0.909,85.0,0.0,1.0,1.92,66.41,4.64,0.222,1177,184,1361,1.0,0.5625,4,15,9,1.6,0.13,0.6679,0.7348
HumanEval/155,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,77.0,0.0,0.0,2.25,82.48,2.18,0.441,2318,1694,4012,1.0,0.5625,4,15,3,0.2,0.13,0.2493,0.2493
HumanEval/155,hybrid,gemma-27b:few_shot,15,2,0,17,0.882,90.0,0.0,1.0,2.1,60.92,5.73,0.19,1559,310,1869,0.25,0.2,4,4,19,4.75,0.25,0.4719,0.1338
HumanEval/155,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,87.72,1.73,0.519,167,307,474,0.1667,0.05,6,19,0,0.0,0.16,0.0,0.3517
HumanEval/155,actor_critic,gemma-27b:few_shot,11,1,0,12,0.917,85.0,0.0,1.0,2.08,66.11,4.82,0.2,1138,2,1140,1.0,0.5882,4,16,12,1.5,0.12,0.8044,0.8772
HumanEval/155,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.243,2491,2004,4495,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/155,adversarial,gemma-27b:scot,9,1,0,10,0.9,84.0,0.0,1.0,2.09,70.47,3.27,0.31,498,1467,1965,1.0,0.5625,4,15,10,0.67,0.13,0.458,0.5089
HumanEval/155,self_healing,gemma-27b:cot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,87.72,1.73,0.519,1220,1506,2726,0.1667,0.05,6,19,0,0.0,0.16,0.0,0.0612
HumanEval/155,consensus,gemma-27b:scot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,1419,0,1419,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/155,consensus,gemma-27b:few_shot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022,3241,614,3855,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/155,adversarial,gemma-27b:few_shot,10,0,0,10,1.0,84.0,0.0,0.0,2.09,73.21,3.36,0.289,1109,1062,2171,1.0,0.5625,4,15,10,0.67,0.13,0.4606,0.4606
HumanEval/155,self_healing,gemma-27b:scot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,87.72,1.73,0.519,327,411,738,0.1667,0.05,6,19,0,0.0,0.16,0.0,0.2259
