task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,model,real_branch_coverage,real_line_coverage
HumanEval/161,baseline,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,5.0,88.43,1.21,0.613,1799,1915,3714,gemma-1b,0.0,0.0
HumanEval/161,hybrid,gemma-1b:scot,6,3,0,9,0.667,78.0,,1.0,2.3,75.77,2.21,0.398,1454,1713,3167,gemma-1b,0.0,0.0
HumanEval/161,competitive,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0,0,0,gemma-1b,0.0,0.0
HumanEval/161,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,61.0,,0.0,2.25,58.32,1.0,0.037,396,11,407,gemma-1b,0.0,0.0
HumanEval/161,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,10.0,,1.0,5.0,73.36,3.58,0.3,319,206,525,gemma-1b,0.0,0.0
HumanEval/161,adversarial,gemma-1b:zero_shot,4,5,0,9,0.444,72.0,,1.0,2.0,81.07,1.79,0.494,0,0,0,gemma-1b,0.0,0.0
HumanEval/161,swarm,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,3.5,80.17,2.05,0.46,625,350,975,gemma-1b,0.0,0.0
HumanEval/161,consensus,gemma-1b:scot,0,0,0,0,0.0,19.0,,1.0,2.0,86.86,0.84,0.753,595,147,742,gemma-1b,0.0,0.0
HumanEval/161,soa,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,4.0,90.19,1.11,0.76,336,341,677,gemma-1b,0.0,0.0
HumanEval/161,coa,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,73.79,3.42,0.365,1837,1658,3495,gemma-1b,0.0,0.0
HumanEval/161,self_healing,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,4.0,90.19,1.11,0.76,992,903,1895,gemma-1b,0.0,0.0
HumanEval/161,hybrid,gemma-1b:few_shot,8,0,0,8,1.0,78.0,,0.0,2.2,48.55,1.68,0.027,2419,2232,4651,gemma-1b,0.0,0.0
HumanEval/161,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,73.36,3.58,0.3,0,0,0,gemma-1b,0.0,0.0
HumanEval/161,consensus,gemma-1b:few_shot,0,0,0,0,0.0,19.0,,1.0,2.0,86.86,0.84,0.753,545,152,697,gemma-1b,0.0,0.0
HumanEval/161,swarm,gemma-1b:few_shot,2,4,0,6,0.333,54.0,,1.0,3.12,73.87,3.05,0.362,627,558,1185,gemma-1b,0.0,0.0
HumanEval/161,self_healing,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,4.0,90.19,1.11,0.76,1771,0,1771,gemma-1b,0.0,0.0
HumanEval/161,adversarial,gemma-1b:cot,3,4,0,7,0.429,100.0,,1.0,2.0,59.87,0.79,0.052,1622,0,1622,gemma-1b,0.0,0.0
HumanEval/161,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,4.0,90.19,1.11,0.76,0,0,0,gemma-1b,0.0,0.0
HumanEval/161,adversarial,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,4.0,90.19,1.11,0.76,824,0,824,gemma-1b,0.0,0.0
HumanEval/161,adversarial,gemma-1b:few_shot,2,0,0,2,1.0,61.0,,0.0,2.25,58.32,1.0,0.037,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.685,2011,142,2153,gemma-1b,0.0,0.0
HumanEval/162,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,actor_critic,gemma-1b:zero_shot,4,4,0,8,0.5,79.0,,1.0,2.0,78.24,2.55,0.304,1216,627,1843,gemma-1b,0.0,0.0
HumanEval/162,coa,gemma-1b:zero_shot,0,0,0,0,0.0,22.0,,1.0,2.0,90.39,3.18,0.335,470,136,606,gemma-1b,0.0,0.0
HumanEval/162,hybrid,gemma-1b:zero_shot,3,4,0,7,0.429,78.0,,1.0,2.0,80.41,2.36,0.322,2245,1110,3355,gemma-1b,0.0,0.0
HumanEval/162,baseline,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,2.0,100.0,0.91,0.708,201,136,337,gemma-1b,0.0,0.0
HumanEval/162,competitive,gemma-1b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,actor_critic,gemma-1b:cot,0,0,0,0,0.0,24.0,,1.0,2.0,100.0,1.0,0.695,494,217,711,gemma-1b,0.0,0.0
HumanEval/162,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,3.0,81.37,3.45,0.346,542,631,1173,gemma-1b,0.0,0.0
HumanEval/162,soa,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.35,615,595,1210,gemma-1b,0.0,0.0
HumanEval/162,hybrid,gemma-1b:cot,0,0,0,0,0.0,24.0,,1.0,2.0,100.0,1.0,0.695,3089,1617,4706,gemma-1b,0.0,0.0
HumanEval/162,coa,gemma-1b:cot,0,0,0,0,0.0,22.0,,1.0,2.0,90.39,3.18,0.335,4652,2205,6857,gemma-1b,0.0,0.0
HumanEval/162,consensus,gemma-1b:zero_shot,2,4,0,6,0.333,77.0,,1.0,2.0,82.77,2.18,0.353,4509,2069,6578,gemma-1b,0.0,0.0
HumanEval/162,baseline,gemma-1b:scot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.685,604,599,1203,gemma-1b,0.0,0.0
HumanEval/162,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,2.33,85.37,3.09,0.393,139,136,275,gemma-1b,0.0,0.0
HumanEval/162,soa,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.411,2723,1478,4201,gemma-1b,0.0,0.0
HumanEval/162,swarm,gemma-1b:cot,0,1,0,1,0.0,38.0,,1.0,4.25,72.56,2.36,0.096,447,454,901,gemma-1b,0.0,0.0
HumanEval/162,adversarial,gemma-1b:zero_shot,2,5,0,7,0.286,78.0,,1.0,2.0,80.41,2.36,0.379,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,competitive,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,actor_critic,gemma-1b:scot,2,6,0,8,0.25,81.0,,1.0,2.0,76.81,2.73,0.343,630,2,632,gemma-1b,0.0,0.0
HumanEval/162,consensus,gemma-1b:cot,2,4,0,6,0.333,77.0,,1.0,2.0,82.77,2.18,0.353,1641,452,2093,gemma-1b,0.0,0.0
HumanEval/162,coa,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,2.0,90.39,3.18,0.335,143,136,279,gemma-1b,0.0,0.0
HumanEval/162,swarm,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.07,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,hybrid,gemma-1b:scot,2,5,0,7,0.286,78.0,,1.0,2.0,80.41,2.36,0.404,517,1402,1919,gemma-1b,0.0,0.0
HumanEval/162,adversarial,gemma-1b:cot,0,0,0,0,0.0,24.0,,1.0,2.0,100.0,1.0,0.695,299,219,518,gemma-1b,0.0,0.0
HumanEval/162,baseline,gemma-1b:few_shot,0,0,0,0,0.0,24.0,,1.0,2.0,100.0,1.0,0.695,319,139,458,gemma-1b,0.0,0.0
HumanEval/162,actor_critic,gemma-1b:few_shot,0,0,0,0,0.0,16.0,,1.0,3.0,91.89,1.82,0.576,1545,590,2135,gemma-1b,0.0,0.0
HumanEval/162,competitive,gemma-1b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,18.0,,1.0,2.67,83.17,3.27,0.393,2011,726,2737,gemma-1b,0.0,0.0
HumanEval/162,swarm,gemma-1b:scot,0,1,0,1,0.0,67.0,,1.0,4.0,89.52,1.64,0.548,1280,588,1868,gemma-1b,0.0,0.0
HumanEval/162,soa,gemma-1b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.405,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,consensus,gemma-1b:scot,2,4,0,6,0.333,77.0,,1.0,2.0,82.77,2.18,0.351,3361,1325,4686,gemma-1b,0.0,0.0
HumanEval/162,coa,gemma-1b:few_shot,0,0,0,0,0.0,22.0,,1.0,2.0,90.39,3.18,0.335,591,1048,1639,gemma-1b,0.0,0.0
HumanEval/162,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.682,0,0,0,gemma-1b,0.0,0.0
HumanEval/162,swarm,gemma-1b:few_shot,1,0,0,1,1.0,55.0,,0.0,2.67,89.68,2.36,0.457,1150,963,2113,gemma-1b,0.0,0.0
HumanEval/162,hybrid,gemma-1b:few_shot,2,9,1,12,0.167,74.0,,1.0,2.23,66.87,3.73,0.245,1290,1124,2414,gemma-1b,0.0,0.0
HumanEval/162,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,16.0,,1.0,3.0,81.37,3.45,0.346,278,615,893,gemma-1b,0.0,0.0
HumanEval/162,soa,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.355,145,440,585,gemma-1b,0.0,0.0
HumanEval/162,consensus,gemma-1b:few_shot,2,4,0,6,0.333,77.0,,1.0,2.0,82.77,2.18,0.353,3432,1067,4499,gemma-1b,0.0,0.0
HumanEval/162,adversarial,gemma-1b:scot,0,0,1,1,0.0,,,1.0,2.12,80.29,2.36,0.366,2012,615,2627,gemma-1b,0.0,0.0
HumanEval/162,self_healing,gemma-1b:cot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.682,1429,0,1429,gemma-1b,0.0,0.0
HumanEval/162,adversarial,gemma-1b:few_shot,1,4,0,5,0.2,70.0,,1.0,2.0,86.32,1.91,0.415,1839,0,1839,gemma-1b,0.0,0.0
HumanEval/162,self_healing,gemma-1b:scot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.682,347,0,347,gemma-1b,0.0,0.0
HumanEval/162,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,28.0,,1.0,2.0,100.0,1.09,0.682,139,0,139,gemma-1b,0.0,0.0
HumanEval/163,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,21.0,,1.0,4.0,94.1,1.45,0.714,792,190,982,gemma-1b,0.0,0.0
HumanEval/163,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,actor_critic,gemma-1b:zero_shot,2,6,0,8,0.25,95.0,,1.0,2.22,77.51,3.18,0.382,1098,555,1653,gemma-1b,0.0,0.0
HumanEval/163,coa,gemma-1b:zero_shot,0,0,0,0,0.0,17.0,,1.0,4.0,78.07,4.91,0.311,319,394,713,gemma-1b,0.0,0.0
HumanEval/163,soa,gemma-1b:zero_shot,3,14,0,17,0.176,96.0,,1.0,2.11,65.73,4.82,0.277,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,hybrid,gemma-1b:zero_shot,4,4,0,8,0.5,94.0,,1.0,2.22,78.54,3.09,0.41,1297,837,2134,gemma-1b,0.0,0.0
HumanEval/163,competitive,gemma-1b:cot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,baseline,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,4.0,94.0,1.82,0.614,1678,1379,3057,gemma-1b,0.0,0.0
HumanEval/163,actor_critic,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,4.0,94.0,1.82,0.62,253,2,255,gemma-1b,0.0,0.0
HumanEval/163,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,44.0,,1.0,8.0,72.55,5.0,0.287,1942,1248,3190,gemma-1b,0.0,0.0
HumanEval/163,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,18.0,,1.0,4.0,79.45,4.55,0.327,1980,1127,3107,gemma-1b,0.0,0.0
HumanEval/163,hybrid,gemma-1b:cot,0,0,0,0,0.0,28.0,,1.0,1.0,87.16,1.27,0.074,2226,358,2584,gemma-1b,0.0,0.0
HumanEval/163,coa,gemma-1b:cot,0,0,0,0,0.0,17.0,,1.0,4.0,78.07,4.91,0.311,161,190,351,gemma-1b,0.0,0.0
HumanEval/163,consensus,gemma-1b:zero_shot,3,14,0,17,0.176,96.0,,1.0,2.11,65.73,4.82,0.277,4462,1078,5540,gemma-1b,0.0,0.0
HumanEval/163,soa,gemma-1b:cot,3,14,0,17,0.176,96.0,,1.0,2.11,65.73,4.82,0.277,540,1086,1626,gemma-1b,0.0,0.0
HumanEval/163,baseline,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,4.0,94.1,1.45,0.725,238,180,418,gemma-1b,0.0,0.0
HumanEval/163,competitive,gemma-1b:scot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,swarm,gemma-1b:cot,0,1,0,1,0.0,43.0,,1.0,8.0,73.24,4.82,0.295,1006,1052,2058,gemma-1b,0.0,0.0
HumanEval/163,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,16.0,,1.0,4.0,79.61,4.91,0.309,706,1611,2317,gemma-1b,0.0,0.0
HumanEval/163,consensus,gemma-1b:cot,0,0,0,0,0.0,20.0,,1.0,4.0,94.64,1.64,0.675,2319,926,3245,gemma-1b,0.0,0.0
HumanEval/163,actor_critic,gemma-1b:scot,0,6,0,6,0.0,83.0,,1.0,3.71,72.48,3.55,0.333,1351,1613,2964,gemma-1b,0.0,0.0
HumanEval/163,coa,gemma-1b:scot,0,0,0,0,0.0,17.0,,1.0,4.0,78.27,5.0,0.307,161,190,351,gemma-1b,0.0,0.0
HumanEval/163,baseline,gemma-1b:few_shot,0,1,0,1,0.0,84.0,,1.0,3.5,91.4,1.73,0.651,894,792,1686,gemma-1b,0.0,0.0
HumanEval/163,soa,gemma-1b:scot,3,14,0,17,0.176,96.0,,1.0,2.11,65.73,4.82,0.277,163,716,879,gemma-1b,0.0,0.0
HumanEval/163,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,4.33,79.48,4.73,0.319,474,492,966,gemma-1b,0.0,0.0
HumanEval/163,competitive,gemma-1b:few_shot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,actor_critic,gemma-1b:few_shot,0,0,0,0,0.0,18.0,,1.0,2.67,84.69,2.64,0.495,810,494,1304,gemma-1b,0.0,0.0
HumanEval/163,swarm,gemma-1b:scot,0,0,0,0,0.0,18.0,,1.0,4.0,85.36,3.09,0.45,1586,939,2525,gemma-1b,0.0,0.0
HumanEval/163,hybrid,gemma-1b:scot,3,18,0,21,0.143,97.0,,1.0,2.09,62.31,5.36,0.247,2412,3222,5634,gemma-1b,0.0,0.0
HumanEval/163,hybrid,gemma-1b:few_shot,4,0,0,4,1.0,74.0,,0.0,2.43,76.35,3.45,0.395,944,658,1602,gemma-1b,0.0,0.0
HumanEval/163,consensus,gemma-1b:scot,3,14,0,17,0.176,96.0,,1.0,2.11,66.93,4.55,0.272,2775,1413,4188,gemma-1b,0.0,0.0
HumanEval/163,coa,gemma-1b:few_shot,0,0,0,0,0.0,17.0,,1.0,4.0,78.07,4.91,0.311,161,190,351,gemma-1b,0.0,0.0
HumanEval/163,adversarial,gemma-1b:zero_shot,2,6,0,8,0.25,94.0,,1.0,2.22,78.12,3.09,0.378,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,17.0,,1.0,4.0,79.56,4.64,0.324,157,190,347,gemma-1b,0.0,0.0
HumanEval/163,soa,gemma-1b:few_shot,3,14,0,17,0.176,96.0,,1.0,2.11,65.73,4.82,0.277,320,1434,1754,gemma-1b,0.0,0.0
HumanEval/163,swarm,gemma-1b:few_shot,0,1,0,1,0.0,29.0,,1.0,7.33,74.93,4.45,0.32,567,662,1229,gemma-1b,0.0,0.0
HumanEval/163,adversarial,gemma-1b:cot,0,0,0,0,0.0,16.0,,1.0,4.0,94.58,1.55,0.682,161,0,161,gemma-1b,0.0,0.0
HumanEval/163,consensus,gemma-1b:few_shot,3,14,0,17,0.176,96.0,,1.0,2.11,66.12,4.73,0.28,2085,708,2793,gemma-1b,0.0,0.0
HumanEval/163,self_healing,gemma-1b:zero_shot,3,4,0,7,0.429,94.0,,1.0,2.25,80.31,2.91,0.432,318,0,318,gemma-1b,0.0,0.0
HumanEval/163,self_healing,gemma-1b:cot,3,4,0,7,0.429,94.0,,1.0,2.25,80.31,2.91,0.432,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,adversarial,gemma-1b:scot,3,15,0,18,0.167,96.0,,1.0,2.11,65.41,4.82,0.273,2850,0,2850,gemma-1b,0.0,0.0
HumanEval/163,adversarial,gemma-1b:few_shot,0,0,0,0,0.0,18.0,,1.0,2.67,84.69,2.64,0.49,2026,388,2414,gemma-1b,0.0,0.0
HumanEval/163,self_healing,gemma-1b:scot,3,4,0,7,0.429,94.0,,1.0,2.25,80.31,2.91,0.432,0,0,0,gemma-1b,0.0,0.0
HumanEval/163,self_healing,gemma-1b:few_shot,3,3,0,6,0.5,94.0,,1.0,2.29,82.17,2.73,0.455,299,0,299,gemma-1b,0.0,0.0
HumanEval/139,baseline,gemma-27b:zero_shot,2,2,0,4,0.5,82.0,,1.0,2.8,75.52,2.8,0.385,2619,0,2619,gemma-27b,0.0,0.0
HumanEval/139,competitive,gemma-27b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,soa,gemma-27b:zero_shot,8,2,0,10,0.8,88.0,,1.0,2.25,69.48,3.27,0.364,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,77.0,,1.0,1.0,100.0,0.33,0.08,218,0,218,gemma-27b,0.0,0.0
HumanEval/139,competitive,gemma-27b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,coa,gemma-27b:zero_shot,9,3,0,12,0.75,68.0,,1.0,2.5,65.97,5.73,0.232,1116,0,1116,gemma-27b,0.0,0.0
HumanEval/139,baseline,gemma-27b:cot,3,1,0,4,0.75,85.0,,1.0,2.8,78.09,3.07,0.33,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,50.0,,1.0,2.83,75.07,4.53,0.3,148,0,148,gemma-27b,0.0,0.0
HumanEval/139,soa,gemma-27b:cot,8,2,0,10,0.8,88.0,,1.0,2.25,69.48,3.27,0.364,2157,0,2157,gemma-27b,0.0,0.0
HumanEval/139,swarm,gemma-27b:cot,1,0,0,1,1.0,77.0,,0.0,2.0,79.74,0.33,0.096,932,0,932,gemma-27b,0.0,0.0
HumanEval/139,hybrid,gemma-27b:zero_shot,6,1,0,7,0.857,87.0,,1.0,2.89,67.99,4.0,0.244,3833,0,3833,gemma-27b,0.0,0.0
HumanEval/139,actor_critic,gemma-27b:zero_shot,4,1,0,5,0.8,84.0,,1.0,3.71,66.62,4.0,0.273,724,0,724,gemma-27b,0.0,0.0
HumanEval/139,consensus,gemma-27b:zero_shot,4,1,0,5,0.8,82.0,,1.0,2.67,71.54,3.2,0.355,1800,0,1800,gemma-27b,0.0,0.0
HumanEval/139,competitive,gemma-27b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,coa,gemma-27b:cot,11,1,0,12,0.917,73.0,,1.0,2.54,63.49,6.33,0.2,1956,0,1956,gemma-27b,0.0,0.0
HumanEval/139,hybrid,gemma-27b:cot,5,3,0,8,0.625,89.0,,1.0,2.88,63.01,3.27,0.057,1048,0,1048,gemma-27b,0.0,0.0
HumanEval/139,baseline,gemma-27b:scot,7,0,0,7,1.0,77.0,,0.0,2.11,74.36,2.87,0.378,1379,0,1379,gemma-27b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,50.0,,1.0,2.83,75.07,4.53,0.3,1884,0,1884,gemma-27b,0.0,0.0
HumanEval/139,soa,gemma-27b:scot,8,2,0,10,0.8,79.0,,1.0,2.17,71.32,3.33,0.332,3374,0,3374,gemma-27b,0.0,0.0
HumanEval/139,baseline,gemma-27b:few_shot,7,0,0,7,1.0,82.0,,0.0,2.25,79.57,2.27,0.446,849,0,849,gemma-27b,0.0,0.0
HumanEval/139,actor_critic,gemma-27b:cot,5,1,0,6,0.833,82.0,,1.0,2.71,71.07,3.47,0.325,3957,0,3957,gemma-27b,0.0,0.0
HumanEval/139,competitive,gemma-27b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,adversarial,gemma-27b:zero_shot,6,1,0,7,0.857,85.0,,1.0,2.5,75.07,2.93,0.329,1536,0,1536,gemma-27b,0.0,0.0
HumanEval/139,consensus,gemma-27b:cot,4,1,0,5,0.8,82.0,,1.0,2.67,71.54,3.2,0.355,2990,0,2990,gemma-27b,0.0,0.0
HumanEval/139,coa,gemma-27b:scot,9,3,0,12,0.75,68.0,,1.0,2.5,65.97,5.73,0.232,965,0,965,gemma-27b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,50.0,,1.0,2.83,75.07,4.53,0.3,5297,0,5297,gemma-27b,0.0,0.0
HumanEval/139,swarm,gemma-27b:scot,2,0,0,2,1.0,70.0,,0.0,2.67,88.83,1.6,0.589,3864,0,3864,gemma-27b,0.0,0.0
HumanEval/139,soa,gemma-27b:few_shot,8,2,0,10,0.8,79.0,,1.0,2.17,71.32,3.33,0.332,2749,0,2749,gemma-27b,0.0,0.0
HumanEval/139,swarm,gemma-27b:few_shot,1,0,0,1,1.0,77.0,,0.0,2.0,81.86,0.27,0.11,458,0,458,gemma-27b,0.0,0.0
HumanEval/139,hybrid,gemma-27b:scot,3,1,0,4,0.75,82.0,,1.0,2.4,80.75,2.27,0.447,467,0,467,gemma-27b,0.0,0.0
HumanEval/139,adversarial,gemma-27b:cot,2,3,0,5,0.4,100.0,,1.0,2.2,72.87,1.67,0.085,1457,0,1457,gemma-27b,0.0,0.0
HumanEval/139,consensus,gemma-27b:scot,4,1,0,5,0.8,82.0,,1.0,2.67,71.54,3.2,0.355,1457,0,1457,gemma-27b,0.0,0.0
HumanEval/139,actor_critic,gemma-27b:scot,4,0,0,4,1.0,80.0,,0.0,3.6,75.75,4.33,0.227,1739,496,2235,gemma-27b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-27b:few_shot,2,1,0,3,0.667,50.0,,1.0,2.83,75.07,4.53,0.3,317,126,443,gemma-27b,0.0,0.0
HumanEval/139,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,9.0,,1.0,4.0,87.94,1.73,0.609,4917,1641,6558,gemma-27b,0.0,0.0
HumanEval/139,hybrid,gemma-27b:few_shot,8,2,0,10,0.8,89.0,,1.0,2.46,67.45,4.73,0.222,1775,126,1901,gemma-27b,0.0,0.0
HumanEval/139,actor_critic,gemma-27b:few_shot,3,0,0,3,1.0,72.0,,0.0,3.0,77.43,4.2,0.266,1840,337,2177,gemma-27b,0.0,0.0
HumanEval/139,consensus,gemma-27b:few_shot,5,1,0,6,0.833,81.0,,1.0,2.29,73.01,3.07,0.37,1594,511,2105,gemma-27b,0.0,0.0
HumanEval/139,coa,gemma-27b:few_shot,10,2,0,12,0.833,67.0,,1.0,2.69,63.97,6.07,0.214,338,70,408,gemma-27b,0.0,0.0
HumanEval/139,adversarial,gemma-27b:scot,8,0,0,8,1.0,87.0,,0.0,2.33,72.85,3.13,0.351,1043,1629,2672,gemma-27b,0.0,0.0
HumanEval/139,self_healing,gemma-27b:cot,0,0,0,0,0.0,9.0,,1.0,4.0,88.03,1.73,0.585,973,1043,2016,gemma-27b,0.0,0.0
HumanEval/139,adversarial,gemma-27b:few_shot,5,1,0,6,0.833,83.0,,1.0,2.14,74.78,3.07,0.359,811,924,1735,gemma-27b,0.0,0.0
HumanEval/139,self_healing,gemma-27b:scot,0,0,0,0,0.0,9.0,,1.0,4.0,88.03,1.73,0.585,0,0,0,gemma-27b,0.0,0.0
HumanEval/139,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,9.0,,1.0,4.0,87.94,1.73,0.609,1692,0,1692,gemma-27b,0.0,0.0
HumanEval/140,competitive,gemma-27b:zero_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-27b,0.0,0.0
HumanEval/140,baseline,gemma-27b:zero_shot,14,2,0,16,0.875,87.0,,1.0,2.0,70.66,3.36,0.34,6992,0,6992,gemma-27b,0.0,0.0
HumanEval/140,coa,gemma-27b:zero_shot,14,2,0,16,0.875,100.0,,1.0,2.0,63.08,2.86,0.035,330,0,330,gemma-27b,0.0,0.0
HumanEval/140,competitive,gemma-27b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-27b,0.0,0.0
HumanEval/140,soa,gemma-27b:zero_shot,11,4,0,15,0.733,100.0,,1.0,2.0,48.87,2.21,0.044,332,0,332,gemma-27b,0.0,0.0
HumanEval/140,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,100.0,,1.0,2.0,84.58,0.21,0.171,544,0,544,gemma-27b,0.0,0.0
HumanEval/140,baseline,gemma-27b:cot,14,1,0,15,0.933,100.0,,1.0,2.0,48.57,2.29,0.054,0,0,0,gemma-27b,0.0,0.0
HumanEval/140,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.57,0.044,165,0,165,gemma-27b,0.0,0.0
HumanEval/140,soa,gemma-27b:cot,10,5,0,15,0.667,100.0,,1.0,2.0,48.87,2.21,0.042,549,0,549,gemma-27b,0.0,0.0
HumanEval/140,swarm,gemma-27b:cot,0,1,0,1,0.0,100.0,,1.0,2.0,81.86,0.29,0.108,487,0,487,gemma-27b,0.0,0.0
HumanEval/140,coa,gemma-27b:cot,18,2,0,20,0.9,100.0,,1.0,2.0,58.47,3.43,0.029,2455,0,2455,gemma-27b,0.0,0.0
HumanEval/140,hybrid,gemma-27b:zero_shot,18,7,0,25,0.72,80.0,,1.0,2.03,47.48,6.43,0.176,1601,0,1601,gemma-27b,0.0,0.0
HumanEval/140,competitive,gemma-27b:scot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-27b,0.0,0.0
HumanEval/140,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.57,0.044,1749,0,1749,gemma-27b,0.0,0.0
HumanEval/140,baseline,gemma-27b:scot,10,0,0,10,1.0,85.0,,0.0,2.36,74.94,2.86,0.421,2661,0,2661,gemma-27b,0.0,0.0
