task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/141,atomic_swarm,gemma-27b:zero_shot,0,3,0,3,0.0,30.0,0.0,1.0,4.5,82.47,1.5,0.615,14,0,3,14,0,3,0.0,0.65
HumanEval/141,competitive,gemma-27b:cot,0,9,0,9,0.0,49.18,0.0,1.0,4.0,68.54,2.45,0.437,30,1,3,30,1,3,0.0,0.692
HumanEval/141,adversarial,gemma-27b:cot,0,8,0,8,0.0,43.55,0.0,1.0,4.56,67.65,2.5,0.449,32,0,3,32,0,3,0.0,0.65
HumanEval/141,hybrid,gemma-27b:cot,0,10,0,10,0.0,47.83,0.0,1.0,4.36,63.89,2.82,0.403,37,1,3,37,1,3,0.0,0.692
HumanEval/141,soa,gemma-27b:cot,0,10,0,10,0.0,50.77,0.0,1.0,4.0,66.26,2.64,0.41,33,1,3,33,1,3,0.0,0.692
HumanEval/141,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,1.5,100.0,3.05,0.486,2,1,4,2,1,4,0.0,0.542
HumanEval/141,coa,gemma-27b:cot,0,21,0,21,0.0,69.62,0.0,1.0,2.45,63.35,3.41,0.379,25,0,3,25,0,3,0.095,0.626
HumanEval/141,swarm,gemma-27b:cot,0,1,0,1,0.0,25.0,0.0,1.0,1.5,63.38,0.77,0.802,1,0,3,1,0,3,0.0,0.425
HumanEval/141,self_healing,gemma-27b:cot,0,0,0,0,0,7.69,0.0,1.0,4.5,75.86,2.0,0.637,0,0,0,0,0,0,1.0,0.0
HumanEval/141,consensus,gemma-27b:cot,8,0,0,8,1.0,80.95,57.69,0.0,5.55,60.07,4.32,0.316,0,0,0,0,0,0,1.0,0.0
HumanEval/141,baseline,gemma-27b:scot,11,0,0,11,1.0,73.91,50.0,0.0,2.31,74.81,2.95,0.449,11,1,3,11,1,3,0.0,0.692
HumanEval/141,atomic_swarm,gemma-27b:cot,0,3,0,3,0.0,26.67,0.0,1.0,5.75,78.67,1.73,0.565,19,0,3,19,0,3,0.0,0.65
HumanEval/141,competitive,gemma-27b:scot,0,9,0,9,0.0,49.18,0.0,1.0,4.0,68.54,2.45,0.436,30,1,3,30,1,3,0.0,0.692
HumanEval/141,adversarial,gemma-27b:scot,12,2,0,14,0.857,76.0,50.0,1.0,2.25,72.65,3.23,0.438,13,1,3,13,1,3,0.071,0.674
HumanEval/141,hybrid,gemma-27b:scot,6,0,0,6,1.0,77.53,57.69,0.0,5.0,67.7,3.59,0.389,22,0,3,22,0,3,0.0,0.65
HumanEval/141,soa,gemma-27b:scot,0,10,0,10,0.0,50.77,0.0,1.0,4.0,66.26,2.64,0.418,33,1,3,33,1,3,0.0,0.692
HumanEval/141,coa,gemma-27b:scot,0,21,0,21,0.0,69.62,0.0,1.0,2.45,63.35,3.41,0.377,21,0,3,21,0,3,0.19,0.603
HumanEval/141,actor_critic,gemma-27b:scot,16,0,0,16,1.0,78.82,50.0,0.0,2.56,67.97,3.68,0.38,20,1,3,20,1,3,0.0,0.692
HumanEval/141,self_healing,gemma-27b:scot,0,0,0,0,0,8.0,0.0,1.0,4.5,76.05,2.0,0.615,0,0,0,0,0,0,1.0,0.0
HumanEval/141,swarm,gemma-27b:scot,10,0,0,10,1.0,75.34,58.33,0.0,2.42,74.83,2.95,0.459,10,0,3,10,0,3,0.0,0.65
HumanEval/141,baseline,gemma-27b:few_shot,0,8,0,8,0.0,50.0,0.0,1.0,2.89,78.73,1.77,0.524,17,0,3,17,0,3,0.0,0.65
HumanEval/141,consensus,gemma-27b:scot,10,0,0,10,1.0,79.8,57.69,0.0,4.15,62.88,4.05,0.339,0,0,0,0,0,0,1.0,0.0
HumanEval/141,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,28.57,0.0,1.0,5.0,80.97,1.59,0.594,16,0,3,16,0,3,0.0,0.65
HumanEval/141,competitive,gemma-27b:few_shot,0,9,0,9,0.0,49.18,0.0,1.0,4.0,68.54,2.45,0.437,30,1,3,30,1,3,0.0,0.692
HumanEval/141,adversarial,gemma-27b:few_shot,7,0,0,7,1.0,79.55,58.33,0.0,4.56,67.59,3.68,0.373,24,0,3,24,0,3,0.0,0.65
HumanEval/141,hybrid,gemma-27b:few_shot,11,0,0,11,1.0,82.86,54.55,0.0,4.07,59.77,4.64,0.323,38,2,3,38,2,3,0.0,0.733
HumanEval/141,soa,gemma-27b:few_shot,0,10,0,10,0.0,50.77,0.0,1.0,4.0,66.26,2.64,0.418,33,1,3,33,1,3,0.0,0.692
HumanEval/141,coa,gemma-27b:few_shot,0,21,0,21,0.0,69.62,0.0,1.0,2.45,63.35,3.41,0.379,24,0,3,24,0,3,0.095,0.626
HumanEval/141,actor_critic,gemma-27b:few_shot,9,0,0,9,1.0,79.31,58.33,0.0,3.64,68.45,3.59,0.372,22,1,3,22,1,3,0.0,0.692
HumanEval/141,self_healing,gemma-27b:few_shot,0,0,0,0,0,7.14,0.0,1.0,5.0,77.2,2.09,0.61,0,0,0,0,0,0,1.0,0.0
HumanEval/141,swarm,gemma-27b:few_shot,0,1,0,1,0.0,25.0,0.0,1.0,1.5,63.38,0.77,0.802,1,0,3,1,0,3,0.0,0.425
HumanEval/141,consensus,gemma-27b:few_shot,11,0,0,11,1.0,82.46,57.69,0.0,5.0,56.52,4.73,0.293,0,0,0,0,0,0,1.0,0.0
HumanEval/141,atomic_swarm,gemma-27b:few_shot,0,3,0,3,0.0,27.91,0.0,1.0,5.25,80.21,1.64,0.586,17,0,3,17,0,3,0.0,0.65
HumanEval/142,baseline,gemma-27b:zero_shot,5,6,0,11,0.455,74.55,50.0,1.0,2.15,71.3,2.74,0.448,11,2,3,11,2,3,0.0,0.733
HumanEval/142,competitive,gemma-27b:zero_shot,0,12,0,12,0.0,69.57,0.0,1.0,2.08,71.15,2.05,0.477,12,2,4,12,2,4,0.0,0.783
HumanEval/142,adversarial,gemma-27b:zero_shot,4,8,0,12,0.333,75.44,50.0,1.0,2.14,70.39,2.84,0.422,12,2,3,12,2,3,0.0,0.733
HumanEval/142,hybrid,gemma-27b:zero_shot,6,10,0,16,0.375,80.0,50.0,1.0,2.26,62.31,3.53,0.338,0,0,0,0,0,0,1.0,0.0
HumanEval/142,soa,gemma-27b:zero_shot,0,14,0,14,0.0,71.43,0.0,1.0,2.13,67.56,2.21,0.449,14,2,4,14,2,4,0.0,0.783
HumanEval/142,coa,gemma-27b:zero_shot,0,9,0,9,0.0,63.64,0.0,1.0,2.4,73.67,2.11,0.477,13,3,3,13,3,3,0.111,0.747
HumanEval/142,actor_critic,gemma-27b:zero_shot,6,8,0,14,0.429,79.1,57.14,1.0,2.19,70.51,3.32,0.4,13,2,4,13,2,4,0.071,0.766
HumanEval/142,self_healing,gemma-27b:zero_shot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,0,0,0,0,0,0,1.0,0.0
HumanEval/142,swarm,gemma-27b:zero_shot,0,2,0,2,0.0,36.36,0.0,1.0,1.67,82.03,0.79,0.783,2,1,3,2,1,3,0.0,0.492
HumanEval/142,baseline,gemma-27b:cot,6,8,0,14,0.429,77.78,50.0,1.0,2.0,68.97,3.16,0.404,14,2,4,14,2,4,0.0,0.783
HumanEval/142,consensus,gemma-27b:zero_shot,7,7,0,14,0.5,78.46,50.0,1.0,1.88,71.87,3.26,0.406,14,2,4,14,2,4,0.0,0.783
HumanEval/142,atomic_swarm,gemma-27b:zero_shot,2,0,0,2,1.0,58.54,41.67,0.2,2.4,80.38,2.0,0.612,2,1,3,2,1,3,0.333,0.408
HumanEval/142,competitive,gemma-27b:cot,0,12,0,12,0.0,69.57,0.0,1.0,2.08,71.15,2.05,0.477,12,2,4,12,2,4,0.0,0.783
HumanEval/142,adversarial,gemma-27b:cot,0,15,0,15,0.0,71.43,0.0,1.0,1.88,67.86,2.21,0.44,15,2,4,15,2,4,0.0,0.783
HumanEval/142,hybrid,gemma-27b:cot,0,23,0,23,0.0,85.26,66.67,1.0,2.17,52.15,4.0,0.326,21,2,4,21,2,4,0.087,0.762
HumanEval/142,soa,gemma-27b:cot,0,14,0,14,0.0,71.43,0.0,1.0,1.73,74.12,2.21,0.474,14,2,4,14,2,4,0.0,0.783
HumanEval/142,coa,gemma-27b:cot,0,10,0,10,0.0,65.22,0.0,1.0,2.36,72.51,2.21,0.465,14,3,3,14,3,3,0.1,0.75
HumanEval/142,actor_critic,gemma-27b:cot,0,11,0,11,0.0,68.89,0.0,1.0,1.75,76.86,2.0,0.504,11,2,4,11,2,4,0.0,0.783
HumanEval/142,self_healing,gemma-27b:cot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,0,0,0,0,0,0,1.0,0.0
HumanEval/142,swarm,gemma-27b:cot,0,11,0,11,0.0,65.0,0.0,1.0,1.92,74.05,1.74,0.494,11,2,3,11,2,3,0.0,0.733
HumanEval/142,baseline,gemma-27b:scot,4,7,0,11,0.364,74.55,50.0,1.0,2.15,71.35,2.74,0.441,10,2,3,10,2,3,0.091,0.711
HumanEval/142,consensus,gemma-27b:cot,7,7,0,14,0.5,78.46,50.0,1.0,1.88,71.87,3.26,0.403,14,2,4,14,2,4,0.0,0.783
HumanEval/142,atomic_swarm,gemma-27b:cot,2,0,0,2,1.0,58.54,41.67,0.2,2.4,80.38,2.0,0.612,2,1,3,2,1,3,0.333,0.408
HumanEval/142,competitive,gemma-27b:scot,0,12,0,12,0.0,69.57,0.0,1.0,2.08,71.15,2.05,0.477,12,2,4,12,2,4,0.0,0.783
HumanEval/142,adversarial,gemma-27b:scot,4,7,0,11,0.364,77.05,50.0,1.0,2.08,69.48,3.05,0.442,10,2,3,10,2,3,0.091,0.711
HumanEval/142,hybrid,gemma-27b:scot,3,4,0,7,0.429,70.21,50.0,1.0,2.22,76.5,2.32,0.508,7,2,3,7,2,3,0.0,0.658
HumanEval/142,soa,gemma-27b:scot,0,14,0,14,0.0,71.43,0.0,1.0,2.13,67.56,2.21,0.449,14,2,4,14,2,4,0.0,0.783
HumanEval/142,coa,gemma-27b:scot,0,11,0,11,0.0,66.67,0.0,1.0,2.33,70.84,2.32,0.452,14,3,3,14,3,3,0.091,0.752
HumanEval/142,actor_critic,gemma-27b:scot,6,6,0,12,0.5,75.44,50.0,1.0,2.07,70.51,2.84,0.43,12,2,3,12,2,3,0.0,0.733
HumanEval/142,self_healing,gemma-27b:scot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,0,0,0,0,0,0,1.0,0.0
HumanEval/142,swarm,gemma-27b:scot,5,4,0,9,0.556,72.55,50.0,1.0,2.18,75.89,2.53,0.506,8,2,3,8,2,3,0.0,0.683
HumanEval/142,baseline,gemma-27b:few_shot,0,8,0,8,0.0,57.58,0.0,1.0,1.89,85.36,1.37,0.61,8,2,3,8,2,3,0.0,0.683
HumanEval/142,consensus,gemma-27b:scot,7,7,0,14,0.5,78.46,50.0,1.0,1.88,71.87,3.26,0.403,14,2,4,14,2,4,0.0,0.783
HumanEval/142,atomic_swarm,gemma-27b:scot,2,0,0,2,1.0,58.54,41.67,0.2,2.4,80.38,2.0,0.612,2,1,3,2,1,3,0.333,0.408
HumanEval/142,competitive,gemma-27b:few_shot,0,12,0,12,0.0,69.57,0.0,1.0,2.08,71.15,2.05,0.477,12,2,4,12,2,4,0.0,0.783
HumanEval/142,adversarial,gemma-27b:few_shot,5,7,0,12,0.417,80.28,66.67,1.0,2.43,66.93,3.32,0.391,12,2,3,12,2,3,0.0,0.733
HumanEval/142,hybrid,gemma-27b:few_shot,10,13,0,23,0.435,86.27,70.0,1.0,2.22,56.29,4.95,0.293,18,3,3,18,3,3,0.043,0.764
HumanEval/142,soa,gemma-27b:few_shot,0,14,0,14,0.0,71.43,0.0,1.0,2.13,67.56,2.21,0.447,14,2,4,14,2,4,0.0,0.783
HumanEval/142,coa,gemma-27b:few_shot,0,9,0,9,0.0,62.22,0.0,1.0,2.5,72.59,2.16,0.463,14,3,3,14,3,3,0.111,0.747
HumanEval/142,actor_critic,gemma-27b:few_shot,3,6,0,9,0.333,73.21,50.0,1.0,2.91,68.36,3.42,0.288,12,2,4,12,2,4,0.0,0.783
HumanEval/142,self_healing,gemma-27b:few_shot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,0,0,0,0,0,0,1.0,0.0
HumanEval/142,swarm,gemma-27b:few_shot,0,1,0,1,0.0,30.0,0.0,1.0,1.5,80.72,0.68,0.805,1,0,3,1,0,3,0.0,0.425
HumanEval/142,consensus,gemma-27b:few_shot,7,7,0,14,0.5,78.46,50.0,1.0,1.88,71.87,3.26,0.403,14,2,4,14,2,4,0.0,0.783
HumanEval/142,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,58.54,41.67,0.2,2.4,80.38,2.0,0.61,2,1,3,2,1,3,0.333,0.408
HumanEval/143,baseline,gemma-27b:zero_shot,5,5,0,10,0.5,83.33,70.0,1.0,2.0,72.56,3.55,0.371,10,1,3,10,1,3,0.0,0.692
HumanEval/143,competitive,gemma-27b:zero_shot,9,3,0,12,0.75,84.48,70.0,1.0,2.4,70.85,3.75,0.367,10,1,3,10,1,3,0.167,0.65
HumanEval/143,adversarial,gemma-27b:zero_shot,9,5,0,14,0.643,85.71,70.0,1.0,2.0,70.72,4.0,0.336,13,1,3,13,1,3,0.0,0.692
HumanEval/143,hybrid,gemma-27b:zero_shot,13,11,0,24,0.542,87.78,70.0,1.0,2.18,59.47,5.45,0.239,0,0,0,0,0,0,1.0,0.0
HumanEval/143,soa,gemma-27b:zero_shot,5,7,0,12,0.417,85.71,70.0,1.0,2.25,69.27,4.0,0.344,0,0,0,0,0,0,1.0,0.0
HumanEval/143,coa,gemma-27b:zero_shot,6,4,0,10,0.6,44.54,20.59,1.0,3.18,59.49,7.35,0.254,9,2,3,9,2,3,0.1,0.683
HumanEval/143,actor_critic,gemma-27b:zero_shot,9,5,0,14,0.643,92.19,90.0,1.0,2.0,70.24,4.05,0.346,12,1,3,12,1,3,0.0,0.692
HumanEval/143,swarm,gemma-27b:zero_shot,6,0,0,6,1.0,95.38,100.0,0.0,4.78,64.79,3.3,0.464,27,2,3,27,2,3,0.0,0.733
HumanEval/143,self_healing,gemma-27b:zero_shot,8,5,0,13,0.615,85.0,70.0,1.0,2.38,70.39,3.85,0.358,13,1,3,13,1,3,0.0,0.692
HumanEval/143,consensus,gemma-27b:zero_shot,14,6,0,20,0.7,86.84,70.0,1.0,2.25,65.97,4.65,0.287,17,1,3,17,1,3,0.19,0.644
HumanEval/143,baseline,gemma-27b:cot,7,5,0,12,0.583,84.48,70.0,1.0,2.0,71.79,3.75,0.348,12,1,3,12,1,3,0.0,0.692
HumanEval/143,atomic_swarm,gemma-27b:zero_shot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,2,1,3,2,1,3,0.333,0.408
HumanEval/143,competitive,gemma-27b:cot,8,3,0,11,0.727,83.93,70.0,1.0,2.43,71.26,3.65,0.376,10,1,3,10,1,3,0.091,0.669
HumanEval/143,adversarial,gemma-27b:cot,0,13,0,13,0.0,57.63,0.0,1.0,2.27,70.3,3.0,0.423,11,1,4,11,1,4,0.0,0.742
HumanEval/143,hybrid,gemma-27b:cot,19,8,0,27,0.704,88.46,70.0,1.0,2.5,57.13,6.05,0.243,34,1,3,34,1,3,0.103,0.666
HumanEval/143,soa,gemma-27b:cot,8,7,0,15,0.533,87.5,78.57,1.0,2.37,66.78,4.25,0.317,0,0,0,0,0,0,1.0,0.0
HumanEval/143,coa,gemma-27b:cot,6,5,0,11,0.545,45.45,20.59,1.0,3.11,59.27,7.45,0.249,10,2,3,10,2,3,0.091,0.711
HumanEval/143,actor_critic,gemma-27b:cot,0,1,0,1,0.0,57.69,70.0,1.0,7.25,65.62,3.9,0.329,14,1,3,14,1,3,0.0,0.692
HumanEval/143,swarm,gemma-27b:cot,7,7,0,14,0.5,87.14,78.57,1.0,2.29,69.63,4.15,0.334,14,1,4,14,1,4,0.0,0.742
HumanEval/143,self_healing,gemma-27b:cot,10,4,0,14,0.714,85.48,70.0,1.0,2.35,69.9,3.95,0.35,14,1,3,14,1,3,0.0,0.692
HumanEval/143,consensus,gemma-27b:cot,13,3,0,16,0.812,86.36,70.0,1.0,2.32,68.84,4.15,0.319,15,1,3,15,1,3,0.062,0.676
HumanEval/143,baseline,gemma-27b:scot,7,11,0,18,0.389,80.0,65.0,1.0,3.25,65.25,5.15,0.317,19,1,4,19,1,4,0.0,0.742
HumanEval/143,atomic_swarm,gemma-27b:cot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,2,1,3,2,1,3,0.333,0.408
HumanEval/143,competitive,gemma-27b:scot,8,3,0,11,0.727,83.93,70.0,1.0,2.43,71.26,3.65,0.376,10,1,3,10,1,3,0.091,0.669
HumanEval/143,adversarial,gemma-27b:scot,6,6,0,12,0.5,48.33,35.0,1.0,3.5,74.53,4.15,0.407,2,0,4,2,0,4,0.0,0.5
HumanEval/143,hybrid,gemma-27b:scot,8,2,0,10,0.8,90.91,83.33,1.0,2.0,74.15,3.25,0.417,9,1,3,9,1,3,0.1,0.642
HumanEval/143,soa,gemma-27b:scot,8,7,0,15,0.533,87.5,78.57,1.0,2.37,66.78,4.25,0.317,0,0,0,0,0,0,1.0,0.0
HumanEval/143,coa,gemma-27b:scot,5,5,0,10,0.5,44.54,20.59,1.0,3.18,59.49,7.35,0.253,9,2,3,9,2,3,0.1,0.683
HumanEval/143,actor_critic,gemma-27b:scot,4,8,0,12,0.333,91.23,100.0,1.0,2.0,72.85,3.8,0.358,13,1,4,13,1,4,0.0,0.742
HumanEval/143,swarm,gemma-27b:scot,4,0,0,4,1.0,70.83,50.0,0.0,2.0,74.13,3.25,0.458,1,1,3,1,1,3,0.0,0.467
HumanEval/143,self_healing,gemma-27b:scot,8,5,0,13,0.615,85.0,70.0,1.0,2.38,70.39,3.85,0.358,13,1,3,13,1,3,0.0,0.692
HumanEval/143,consensus,gemma-27b:scot,10,2,0,12,0.833,84.48,70.0,1.0,2.4,70.85,3.75,0.35,10,1,3,10,1,3,0.167,0.65
HumanEval/143,baseline,gemma-27b:few_shot,4,4,0,8,0.5,82.0,70.0,1.0,2.55,72.11,3.35,0.398,8,1,3,8,1,3,0.0,0.642
HumanEval/143,atomic_swarm,gemma-27b:scot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,2,1,3,2,1,3,0.333,0.408
HumanEval/143,competitive,gemma-27b:few_shot,9,3,0,12,0.75,84.48,70.0,1.0,2.4,70.85,3.75,0.365,10,1,3,10,1,3,0.167,0.65
HumanEval/143,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,93.18,100.0,1.0,2.0,74.17,3.25,0.393,10,1,3,10,1,3,0.0,0.692
HumanEval/143,hybrid,gemma-27b:few_shot,9,11,0,20,0.45,85.87,75.0,1.0,2.0,62.74,5.45,0.243,21,2,3,21,2,3,0.042,0.723
HumanEval/143,soa,gemma-27b:few_shot,5,7,0,12,0.417,85.71,70.0,1.0,2.25,69.27,4.0,0.344,0,0,0,0,0,0,1.0,0.0
HumanEval/143,coa,gemma-27b:few_shot,5,5,0,10,0.5,44.54,20.59,1.0,3.18,59.49,7.35,0.253,9,2,3,9,2,3,0.1,0.683
HumanEval/143,actor_critic,gemma-27b:few_shot,5,7,0,12,0.417,93.88,100.0,1.0,2.07,72.77,3.6,0.373,12,1,4,12,1,4,0.0,0.742
HumanEval/143,swarm,gemma-27b:few_shot,0,1,0,1,0.0,70.0,70.0,1.0,1.5,62.36,1.05,0.826,1,0,3,1,0,3,0.0,0.425
HumanEval/143,consensus,gemma-27b:few_shot,12,6,0,18,0.667,87.14,70.0,1.0,2.29,67.72,4.35,0.308,17,1,3,17,1,3,0.056,0.678
HumanEval/143,self_healing,gemma-27b:few_shot,8,5,0,13,0.615,85.0,70.0,1.0,2.38,70.39,3.85,0.358,13,1,3,13,1,3,0.0,0.692
HumanEval/143,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,2,1,3,2,1,3,0.333,0.408
HumanEval/144,baseline,gemma-27b:zero_shot,13,0,0,13,1.0,92.31,92.0,0.0,1.87,76.37,4.0,0.394,19,0,3,19,0,3,0.0,0.65
HumanEval/144,competitive,gemma-27b:zero_shot,0,17,0,17,0.0,92.68,93.0,1.0,1.94,71.6,3.46,0.436,28,0,3,28,0,3,0.0,0.65
HumanEval/144,adversarial,gemma-27b:zero_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,21,0,3,21,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:zero_shot,58,6,0,64,0.906,94.0,94.0,1.0,1.9,65.87,8.77,0.248,28,1,4,28,1,4,0.0,0.742
HumanEval/144,soa,gemma-27b:zero_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,20,0,3,20,0,3,0.0,0.65
HumanEval/144,coa,gemma-27b:zero_shot,8,1,0,9,0.889,94.23,94.0,1.0,2.91,70.15,5.46,0.319,23,0,4,23,0,4,0.0,0.7
HumanEval/144,actor_critic,gemma-27b:zero_shot,13,2,0,15,0.867,94.55,100.0,1.0,2.12,69.77,5.08,0.343,25,0,3,25,0,3,0.0,0.65
HumanEval/144,self_healing,gemma-27b:zero_shot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,0,0,0,0,0,0,1.0,0.0
HumanEval/144,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,70.0,70.0,1.0,1.5,88.36,1.08,0.838,2,0,3,2,0,3,0.0,0.45
HumanEval/144,baseline,gemma-27b:cot,13,1,0,14,0.929,92.68,93.0,1.0,1.88,75.4,4.15,0.385,21,0,3,21,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:zero_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,20,0,3,20,0,3,0.0,0.65
HumanEval/144,atomic_swarm,gemma-27b:zero_shot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.779,4,0,3,4,0,3,0.0,0.5
HumanEval/144,competitive,gemma-27b:cot,0,18,0,18,0.0,93.02,93.0,1.0,1.95,70.32,3.62,0.424,23,0,3,23,0,3,0.056,0.636
HumanEval/144,adversarial,gemma-27b:cot,0,7,0,7,0.0,62.5,62.0,1.0,4.25,69.57,3.38,0.426,30,0,3,30,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:cot,0,10,0,10,0.0,47.89,48.0,1.0,5.91,52.06,5.77,0.286,62,0,3,62,0,3,0.0,0.65
HumanEval/144,soa,gemma-27b:cot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,20,0,3,20,0,3,0.0,0.65
HumanEval/144,coa,gemma-27b:cot,7,2,0,9,0.778,88.33,88.0,1.0,3.0,67.81,6.77,0.264,23,0,4,23,0,4,0.0,0.7
HumanEval/144,actor_critic,gemma-27b:cot,0,10,0,10,0.0,47.83,48.0,1.0,5.18,58.39,5.62,0.289,56,0,4,56,0,4,0.0,0.7
HumanEval/144,self_healing,gemma-27b:cot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,0,0,0,0,0,0,1.0,0.0
HumanEval/144,swarm,gemma-27b:cot,0,1,0,1,0.0,66.67,67.0,1.0,1.5,78.99,1.08,0.76,2,0,3,2,0,3,0.0,0.45
HumanEval/144,baseline,gemma-27b:scot,2,4,0,6,0.333,81.08,81.0,1.0,3.25,75.7,3.85,0.402,18,0,3,18,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:cot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,19,0,3,19,0,3,0.0,0.65
HumanEval/144,atomic_swarm,gemma-27b:cot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.777,4,0,3,4,0,3,0.0,0.5
HumanEval/144,competitive,gemma-27b:scot,0,16,0,16,0.0,92.31,92.0,1.0,1.94,72.93,3.31,0.455,21,0,3,21,0,3,0.0,0.65
HumanEval/144,adversarial,gemma-27b:scot,6,1,0,7,0.857,93.75,100.0,1.0,3.22,71.94,4.54,0.363,26,0,3,26,0,3,0.0,0.65
HumanEval/144,soa,gemma-27b:scot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,20,0,3,20,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:scot,5,1,0,6,0.833,92.11,92.0,1.0,3.44,74.39,3.92,0.384,0,0,0,0,0,0,1.0,0.0
HumanEval/144,coa,gemma-27b:scot,8,1,0,9,0.889,94.23,94.0,1.0,3.0,69.88,5.46,0.316,28,0,4,28,0,4,0.0,0.7
HumanEval/144,actor_critic,gemma-27b:scot,8,2,0,10,0.8,90.28,100.0,1.0,2.25,68.13,6.77,0.272,34,0,4,34,0,4,0.0,0.7
HumanEval/144,self_healing,gemma-27b:scot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,0,0,0,0,0,0,1.0,0.0
HumanEval/144,swarm,gemma-27b:scot,0,3,0,3,0.0,68.75,69.0,1.0,2.5,90.86,1.54,0.693,12,0,3,12,0,3,0.0,0.65
HumanEval/144,baseline,gemma-27b:few_shot,0,10,0,10,0.0,88.46,88.0,1.0,1.91,82.96,2.31,0.559,17,0,3,17,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:scot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,19,0,3,19,0,3,0.0,0.65
HumanEval/144,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.779,4,0,3,4,0,3,0.0,0.5
HumanEval/144,competitive,gemma-27b:few_shot,0,17,0,17,0.0,92.68,93.0,1.0,1.94,71.6,3.46,0.439,22,0,3,22,0,3,0.0,0.65
HumanEval/144,adversarial,gemma-27b:few_shot,3,3,0,6,0.5,89.74,90.0,1.0,3.5,74.37,4.08,0.385,28,0,3,28,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:few_shot,15,3,0,18,0.833,93.26,100.0,1.0,3.32,54.14,8.0,0.236,53,2,3,53,2,3,0.0,0.733
HumanEval/144,soa,gemma-27b:few_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,20,0,3,20,0,3,0.0,0.65
HumanEval/144,coa,gemma-27b:few_shot,8,1,0,9,0.889,94.23,94.0,1.0,2.91,70.15,5.46,0.319,23,0,4,23,0,4,0.0,0.7
HumanEval/144,actor_critic,gemma-27b:few_shot,5,3,0,8,0.625,89.74,90.0,1.0,2.5,75.28,4.08,0.375,18,0,3,18,0,3,0.0,0.65
HumanEval/144,self_healing,gemma-27b:few_shot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,0,0,0,0,0,0,1.0,0.0
HumanEval/144,swarm,gemma-27b:few_shot,0,1,0,1,0.0,66.67,67.0,1.0,1.5,80.72,1.0,0.845,2,0,3,2,0,3,0.0,0.45
HumanEval/144,consensus,gemma-27b:few_shot,16,1,0,17,0.941,93.62,94.0,1.0,1.89,72.52,4.62,0.35,22,0,3,22,0,3,0.0,0.65
HumanEval/144,atomic_swarm,gemma-27b:few_shot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.777,4,0,3,4,0,3,0.0,0.5
