task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,norm_config
HumanEval/141,competitive,gemma-27b:cot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0.0,0.0,0.0,
HumanEval/142,competitive,gemma-27b:cot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0.0,0.0,0.0,
HumanEval/143,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/144,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/145,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/146,competitive,gemma-27b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0.0,0.0,0.0,
HumanEval/147,competitive,gemma-27b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.089,0.0,0.0,0.0,
HumanEval/148,competitive,gemma-27b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.056,0.0,0.0,0.0,
HumanEval/149,competitive,gemma-27b:cot,0,0,0,0,0.0,20.0,,1.0,0.0,100.0,0.05,0.067,0.0,0.0,0.0,
HumanEval/150,competitive,gemma-27b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.13,0.0,0.0,0.0,
HumanEval/151,competitive,gemma-27b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.061,0.0,0.0,0.0,
HumanEval/152,competitive,gemma-27b:cot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.08,0.07,0.0,0.0,0.0,
HumanEval/153,competitive,gemma-27b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.04,0.037,0.0,0.0,0.0,
HumanEval/154,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/155,competitive,gemma-27b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.095,0.0,0.0,0.0,
HumanEval/156,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/157,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/158,competitive,gemma-27b:cot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0.0,0.0,0.0,
HumanEval/159,competitive,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/160,competitive,gemma-27b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.04,0.073,0.0,0.0,0.0,
HumanEval/161,competitive,gemma-27b:cot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0.0,0.0,0.0,
HumanEval/162,competitive,gemma-27b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0.0,0.0,0.0,
HumanEval/163,competitive,gemma-27b:cot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0.0,0.0,0.0,
HumanEval/139,consensus,gemma-27b:cot,3,1,0,4,0.75,85.0,,1.0,2.8,78.09,3.07,0.331,1504.0,0.0,1504.0,
HumanEval/140,consensus,gemma-27b:cot,13,2,0,15,0.867,87.0,,1.0,2.0,71.94,3.21,0.346,2400.0,0.0,2400.0,
HumanEval/141,consensus,gemma-27b:cot,8,1,0,9,0.889,98.0,,1.0,6.78,32.98,2.82,0.015,2916.0,0.0,2916.0,
HumanEval/142,consensus,gemma-27b:cot,6,8,0,14,0.429,77.0,,1.0,2.07,64.97,2.63,0.484,2675.0,0.0,2675.0,
HumanEval/143,consensus,gemma-27b:cot,40,149,0,189,0.212,98.0,,1.0,2.04,0.0,20.65,0.045,11713.0,0.0,11713.0,
HumanEval/144,consensus,gemma-27b:cot,21,4,0,25,0.84,95.0,,1.0,1.96,60.49,5.08,0.361,2905.0,0.0,2905.0,
HumanEval/145,consensus,gemma-27b:cot,7,7,0,14,0.5,78.0,,1.0,1.93,69.3,2.25,0.332,2359.0,0.0,2359.0,
HumanEval/146,consensus,gemma-27b:cot,13,4,0,17,0.765,85.0,,1.0,2.22,61.94,4.08,0.289,4816.0,0.0,4816.0,
HumanEval/147,consensus,gemma-27b:cot,4,8,0,12,0.333,88.0,,1.0,2.31,73.43,2.71,0.43,6796.0,0.0,6796.0,
HumanEval/148,consensus,gemma-27b:cot,5,2,0,7,0.714,83.0,,1.0,5.43,41.77,1.86,0.035,1465.0,0.0,1465.0,
HumanEval/149,consensus,gemma-27b:cot,12,6,0,18,0.667,83.0,,1.0,2.05,70.28,2.71,0.415,2441.0,0.0,2441.0,
HumanEval/150,consensus,gemma-27b:cot,7,0,0,7,1.0,74.0,,0.5,8.0,39.94,7.0,0.062,4945.0,0.0,4945.0,
HumanEval/151,consensus,gemma-27b:cot,14,1,0,15,0.933,84.0,,1.0,2.25,68.0,3.2,0.381,8229.0,0.0,8229.0,
HumanEval/152,consensus,gemma-27b:cot,12,0,0,12,1.0,98.0,,0.0,2.0,74.3,3.46,0.55,2761.0,0.0,2761.0,
HumanEval/153,consensus,gemma-27b:cot,12,1,0,13,0.923,77.0,,1.0,2.29,71.86,2.19,0.466,2851.0,0.0,2851.0,
HumanEval/154,consensus,gemma-27b:cot,17,2,0,19,0.895,78.0,,1.0,2.05,62.73,3.41,0.335,2743.0,0.0,2743.0,
HumanEval/155,consensus,gemma-27b:cot,16,0,0,16,1.0,100.0,,0.4,2.12,45.75,3.18,0.051,2058.0,0.0,2058.0,
HumanEval/156,consensus,gemma-27b:cot,5,1,0,6,0.833,79.0,,1.0,6.57,54.27,4.0,0.195,4406.0,0.0,4406.0,
HumanEval/157,consensus,gemma-27b:cot,6,2,0,8,0.75,91.0,,1.0,4.33,64.31,4.64,0.293,3052.0,0.0,3052.0,
HumanEval/158,consensus,gemma-27b:cot,16,0,0,16,1.0,85.0,,0.0,2.24,64.96,3.6,0.338,2026.0,0.0,2026.0,
HumanEval/159,consensus,gemma-27b:cot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.006,0.0,0.0,0.0,
HumanEval/160,consensus,gemma-27b:cot,13,6,0,19,0.684,90.0,,1.0,2.25,65.39,3.04,0.403,3342.0,0.0,3342.0,
HumanEval/161,consensus,gemma-27b:cot,13,2,0,15,0.867,83.0,,1.0,2.25,66.16,2.95,0.321,2180.0,0.0,2180.0,
HumanEval/162,consensus,gemma-27b:cot,5,7,0,12,0.417,84.0,,1.0,2.0,69.66,3.45,0.231,2490.0,0.0,2490.0,
HumanEval/163,consensus,gemma-27b:cot,17,8,0,25,0.68,97.0,,1.0,2.12,57.76,6.09,0.23,11751.0,0.0,11751.0,
HumanEval/139,hybrid,gemma-27b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.013,0.0,0.0,0.0,
HumanEval/140,hybrid,gemma-27b:cot,12,6,0,18,0.667,100.0,,1.0,2.0,46.09,2.64,0.036,1945.0,0.0,1945.0,
HumanEval/141,hybrid,gemma-27b:cot,10,1,0,11,0.909,97.0,,1.0,4.73,36.8,2.41,0.008,3143.0,0.0,3143.0,
HumanEval/142,hybrid,gemma-27b:cot,9,14,0,23,0.391,100.0,,1.0,2.13,32.54,3.58,0.047,1746.0,0.0,1746.0,
HumanEval/143,hybrid,gemma-27b:cot,22,10,0,32,0.688,91.0,,1.0,2.21,54.89,4.9,0.259,2448.0,0.0,2448.0,
HumanEval/144,hybrid,gemma-27b:cot,7,4,0,11,0.636,86.0,,1.0,6.0,31.59,5.15,0.045,1484.0,0.0,1484.0,
HumanEval/145,hybrid,gemma-27b:cot,8,10,0,18,0.444,94.0,,1.0,2.17,40.78,2.0,0.02,1453.0,0.0,1453.0,
HumanEval/146,hybrid,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.084,4518.0,0.0,4518.0,
HumanEval/147,hybrid,gemma-27b:cot,3,15,0,18,0.167,100.0,,1.0,2.11,44.23,2.47,0.011,2556.0,0.0,2556.0,
HumanEval/148,hybrid,gemma-27b:cot,7,3,0,10,0.7,94.0,,1.0,4.3,40.12,2.1,0.034,2715.0,0.0,2715.0,
HumanEval/149,hybrid,gemma-27b:cot,15,6,0,21,0.714,100.0,,1.0,2.33,40.04,2.38,0.03,1326.0,0.0,1326.0,
HumanEval/150,hybrid,gemma-27b:cot,8,0,0,8,1.0,94.0,,0.25,6.5,46.57,8.4,0.053,2765.0,0.0,2765.0,
HumanEval/151,hybrid,gemma-27b:cot,14,5,0,19,0.737,100.0,,1.0,2.0,44.13,2.6,0.074,5634.0,0.0,5634.0,
HumanEval/152,hybrid,gemma-27b:cot,8,2,0,10,0.8,84.0,,1.0,2.4,46.11,2.69,0.044,1910.0,0.0,1910.0,
HumanEval/153,hybrid,gemma-27b:cot,19,2,0,21,0.905,98.0,,1.0,2.0,43.67,1.59,0.031,4315.0,0.0,4315.0,
HumanEval/154,hybrid,gemma-27b:cot,12,2,0,14,0.857,95.0,,1.0,4.36,33.49,3.71,0.039,1797.0,0.0,1797.0,
HumanEval/155,hybrid,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.03,1344.0,0.0,1344.0,
HumanEval/156,hybrid,gemma-27b:cot,0,0,1,1,0.0,,,1.0,5.5,48.47,5.32,0.026,1915.0,0.0,1915.0,
HumanEval/157,hybrid,gemma-27b:cot,6,5,0,11,0.545,84.0,,1.0,4.82,35.74,4.91,0.036,1947.0,0.0,1947.0,
HumanEval/158,hybrid,gemma-27b:cot,18,2,0,20,0.9,98.0,,1.0,2.5,39.12,3.53,0.058,1483.0,0.0,1483.0,
HumanEval/159,hybrid,gemma-27b:cot,0,34,0,34,0.0,46.0,,1.0,2.0,86.72,1.62,0.039,1991.0,0.0,1991.0,
HumanEval/160,hybrid,gemma-27b:cot,25,5,0,30,0.833,91.0,,1.0,2.75,63.58,2.69,0.041,2127.0,0.0,2127.0,
HumanEval/161,hybrid,gemma-27b:cot,51,7,0,58,0.879,100.0,,1.0,2.0,89.35,3.37,0.027,1407.0,0.0,1407.0,
HumanEval/162,hybrid,gemma-27b:cot,0,0,14,14,0.0,42.0,,1.0,2.14,47.76,3.09,0.016,1594.0,0.0,1594.0,
HumanEval/163,hybrid,gemma-27b:cot,15,8,0,23,0.652,98.0,,1.0,2.3,36.85,5.64,0.023,1561.0,0.0,1561.0,
HumanEval/139,self_healing,gemma-27b:cot,5,1,0,6,0.833,86.0,,1.0,2.25,73.89,2.93,0.363,516.0,0.0,516.0,
HumanEval/140,self_healing,gemma-27b:cot,10,5,0,15,0.667,100.0,,1.0,2.0,48.28,2.36,0.056,2010.0,0.0,2010.0,
HumanEval/141,self_healing,gemma-27b:cot,11,0,0,11,1.0,100.0,,0.25,4.18,39.32,2.14,0.018,2990.0,0.0,2990.0,
HumanEval/142,self_healing,gemma-27b:cot,7,5,0,12,0.583,100.0,,1.0,2.17,45.32,1.53,0.068,4589.0,0.0,4589.0,
HumanEval/143,self_healing,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5112.0,0.0,5112.0,
HumanEval/144,self_healing,gemma-27b:cot,4,2,0,6,0.667,80.0,,1.0,5.0,65.71,3.85,0.417,347.0,0.0,347.0,
HumanEval/145,self_healing,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/146,self_healing,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.112,1121.0,0.0,1121.0,
HumanEval/147,self_healing,gemma-27b:cot,4,8,0,12,0.333,88.0,,1.0,2.31,73.43,2.71,0.43,2913.0,0.0,2913.0,
HumanEval/148,self_healing,gemma-27b:cot,5,1,0,6,0.833,75.0,,1.0,5.14,68.16,2.76,0.518,3164.0,0.0,3164.0,
HumanEval/149,self_healing,gemma-27b:cot,10,3,0,13,0.769,80.0,,1.0,2.07,77.03,2.14,0.489,2866.0,0.0,2866.0,
HumanEval/150,self_healing,gemma-27b:cot,4,0,0,4,1.0,65.0,,0.5,8.2,38.02,4.7,0.04,1355.0,0.0,1355.0,
HumanEval/151,self_healing,gemma-27b:cot,15,0,0,15,1.0,84.0,,0.0,2.25,66.83,3.2,0.382,1085.0,0.0,1085.0,
HumanEval/152,self_healing,gemma-27b:cot,12,0,0,12,1.0,97.0,,0.0,2.08,74.17,3.38,0.558,1465.0,0.0,1465.0,
HumanEval/153,self_healing,gemma-27b:cot,11,0,0,11,1.0,76.0,,0.2,2.33,73.94,2.04,0.495,0.0,0.0,0.0,
HumanEval/154,self_healing,gemma-27b:cot,18,0,0,18,1.0,77.0,,0.0,2.11,64.83,3.18,0.365,140.0,0.0,140.0,
HumanEval/155,self_healing,gemma-27b:cot,13,0,0,13,1.0,100.0,,0.4,2.15,48.74,2.64,0.057,1269.0,0.0,1269.0,
HumanEval/156,self_healing,gemma-27b:cot,5,1,0,6,0.833,97.0,,1.0,7.0,37.99,2.68,0.106,3182.0,0.0,3182.0,
HumanEval/157,self_healing,gemma-27b:cot,6,1,0,7,0.857,98.0,,1.0,4.75,64.99,4.45,0.306,2145.0,0.0,2145.0,
HumanEval/158,self_healing,gemma-27b:cot,13,0,0,13,1.0,83.0,,0.0,2.29,68.37,3.2,0.36,390.0,0.0,390.0,
HumanEval/159,self_healing,gemma-27b:cot,15,1,0,16,0.938,100.0,,1.0,2.0,47.9,1.14,0.031,319.0,0.0,319.0,
HumanEval/160,self_healing,gemma-27b:cot,12,3,0,15,0.8,89.0,,1.0,2.44,68.43,2.69,0.447,3086.0,0.0,3086.0,
HumanEval/161,self_healing,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/162,self_healing,gemma-27b:cot,3,4,0,7,0.429,100.0,,1.0,2.0,58.61,1.55,0.019,2342.0,0.0,2342.0,
HumanEval/163,self_healing,gemma-27b:cot,10,3,0,13,0.769,96.0,,1.0,2.21,70.56,3.91,0.361,0.0,0.0,0.0,
HumanEval/139,soa,gemma-27b:cot,3,3,0,6,0.5,84.0,,1.0,2.0,78.91,2.93,0.343,2581.0,0.0,2581.0,
HumanEval/140,soa,gemma-27b:cot,10,5,0,15,0.667,100.0,,1.0,2.0,48.28,2.36,0.054,2806.0,0.0,2806.0,
HumanEval/141,soa,gemma-27b:cot,10,1,0,11,0.909,98.0,,1.0,4.0,40.21,2.05,0.009,1123.0,0.0,1123.0,
HumanEval/142,soa,gemma-27b:cot,7,5,0,12,0.583,100.0,,1.0,2.17,45.32,1.53,0.068,1451.0,0.0,1451.0,
HumanEval/143,soa,gemma-27b:cot,0,1,0,1,0.0,41.0,,1.0,15.67,61.51,3.5,0.322,272.0,0.0,272.0,
HumanEval/144,soa,gemma-27b:cot,5,3,0,8,0.625,89.0,,1.0,5.12,40.88,3.23,0.071,602.0,0.0,602.0,
HumanEval/145,soa,gemma-27b:cot,8,6,0,14,0.571,78.0,,1.0,1.93,70.03,2.25,0.325,594.0,0.0,594.0,
HumanEval/146,soa,gemma-27b:cot,12,4,0,16,0.75,84.0,,1.0,2.24,63.33,3.92,0.304,241.0,0.0,241.0,
HumanEval/147,soa,gemma-27b:cot,4,8,0,12,0.333,88.0,,1.0,2.31,73.43,2.71,0.43,1170.0,0.0,1170.0,
HumanEval/148,soa,gemma-27b:cot,5,1,0,6,0.833,87.0,,1.0,4.83,46.46,1.43,0.029,827.0,0.0,827.0,
HumanEval/149,soa,gemma-27b:cot,10,3,0,13,0.769,80.0,,1.0,2.07,77.03,2.14,0.489,310.0,0.0,310.0,
HumanEval/150,soa,gemma-27b:cot,6,0,0,6,1.0,68.0,,0.5,6.71,47.4,5.3,0.042,433.0,0.0,433.0,
HumanEval/151,soa,gemma-27b:cot,15,0,0,15,1.0,84.0,,0.167,2.25,66.73,3.2,0.376,1549.0,0.0,1549.0,
HumanEval/152,soa,gemma-27b:cot,12,0,0,12,1.0,98.0,,0.0,2.0,74.3,3.46,0.55,347.0,0.0,347.0,
HumanEval/153,soa,gemma-27b:cot,8,5,0,13,0.615,77.0,,1.0,2.29,71.86,2.19,0.493,506.0,0.0,506.0,
HumanEval/154,soa,gemma-27b:cot,17,2,0,19,0.895,76.0,,1.0,2.05,64.83,3.18,0.343,694.0,0.0,694.0,
HumanEval/155,soa,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.023,562.0,0.0,562.0,
HumanEval/156,soa,gemma-27b:cot,5,1,0,6,0.833,97.0,,1.0,7.0,37.99,2.68,0.106,390.0,0.0,390.0,
HumanEval/157,soa,gemma-27b:cot,6,2,0,8,0.75,91.0,,1.0,4.33,64.31,4.64,0.293,816.0,0.0,816.0,
HumanEval/158,soa,gemma-27b:cot,13,1,0,14,0.929,84.0,,1.0,2.27,67.19,3.33,0.354,233.0,0.0,233.0,
HumanEval/159,soa,gemma-27b:cot,18,0,0,18,1.0,100.0,,0.2,2.0,46.09,1.28,0.032,1641.0,0.0,1641.0,
HumanEval/160,soa,gemma-27b:cot,15,3,0,18,0.833,89.0,,1.0,2.37,66.93,2.81,0.423,550.0,0.0,550.0,
HumanEval/161,soa,gemma-27b:cot,12,2,0,14,0.857,83.0,,1.0,2.27,67.2,2.84,0.33,225.0,0.0,225.0,
HumanEval/162,soa,gemma-27b:cot,2,6,0,8,0.25,100.0,,1.0,2.0,56.89,1.73,0.043,893.0,0.0,893.0,
HumanEval/163,soa,gemma-27b:cot,10,6,0,16,0.625,96.0,,1.0,2.18,66.55,4.45,0.316,221.0,0.0,221.0,
HumanEval/139,swarm,gemma-27b:cot,1,0,0,1,1.0,77.0,,0.0,2.0,79.74,0.33,0.096,982.0,0.0,982.0,
HumanEval/140,swarm,gemma-27b:cot,0,1,0,1,0.0,100.0,,1.0,2.0,81.86,0.29,0.108,1421.0,0.0,1421.0,
HumanEval/141,swarm,gemma-27b:cot,1,0,0,1,1.0,35.0,,0.0,2.0,84.58,0.14,0.113,991.0,0.0,991.0,
HumanEval/142,swarm,gemma-27b:cot,1,6,0,7,0.143,100.0,,1.0,2.0,52.29,0.79,0.076,1078.0,0.0,1078.0,
HumanEval/143,swarm,gemma-27b:cot,10,3,0,13,0.769,86.0,,1.0,2.47,68.75,3.15,0.425,2231.0,0.0,2231.0,
HumanEval/144,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.31,0.041,5388.0,0.0,5388.0,
HumanEval/145,swarm,gemma-27b:cot,2,1,0,3,0.667,65.0,,1.0,1.75,85.62,1.3,0.492,1461.0,0.0,1461.0,
HumanEval/146,swarm,gemma-27b:cot,10,9,0,19,0.526,100.0,,1.0,2.0,44.77,3.0,0.022,1689.0,0.0,1689.0,
HumanEval/147,swarm,gemma-27b:cot,2,1,0,3,0.667,81.0,,1.0,3.0,84.39,1.65,0.588,6037.0,0.0,6037.0,
HumanEval/148,swarm,gemma-27b:cot,1,0,0,1,1.0,92.0,,0.25,2.0,81.86,0.19,0.137,3826.0,0.0,3826.0,
HumanEval/149,swarm,gemma-27b:cot,9,1,0,10,0.9,77.0,,1.0,2.09,80.66,1.86,0.538,3003.0,0.0,3003.0,
HumanEval/150,swarm,gemma-27b:cot,24,0,0,24,1.0,59.0,,0.0,3.0,78.87,5.0,0.355,2039.0,0.0,2039.0,
HumanEval/151,swarm,gemma-27b:cot,11,3,0,14,0.786,98.0,,1.0,2.29,43.77,2.2,0.022,1143.0,0.0,1143.0,
HumanEval/152,swarm,gemma-27b:cot,3,0,0,3,1.0,94.0,,0.0,2.0,89.4,1.77,0.811,965.0,0.0,965.0,
HumanEval/153,swarm,gemma-27b:cot,0,1,0,1,0.0,33.0,,1.0,2.0,81.86,0.15,0.068,1929.0,0.0,1929.0,
HumanEval/154,swarm,gemma-27b:cot,1,0,0,1,1.0,50.0,,0.0,2.0,79.74,0.29,0.254,928.0,47.0,975.0,
HumanEval/155,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.2,2.0,79.14,0.36,0.256,706.0,36.0,742.0,
HumanEval/156,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.333,2.0,81.86,0.21,0.077,844.0,37.0,881.0,
HumanEval/157,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.2,4.0,71.78,0.64,0.12,971.0,82.0,1053.0,
HumanEval/158,swarm,gemma-27b:cot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.027,0.0,0.0,0.0,
HumanEval/159,swarm,gemma-27b:cot,1,0,0,1,1.0,82.0,,0.0,2.0,79.74,0.17,0.157,1447.0,48.0,1495.0,
HumanEval/160,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.0,2.0,76.55,0.27,0.068,1216.0,62.0,1278.0,
HumanEval/161,swarm,gemma-27b:cot,1,0,0,1,1.0,59.0,,0.0,2.0,81.86,0.21,0.112,790.0,22.0,812.0,
HumanEval/162,swarm,gemma-27b:cot,3,0,0,3,1.0,100.0,,0.25,2.0,62.48,1.36,0.035,1127.0,174.0,1301.0,
HumanEval/163,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.0,2.0,81.86,0.36,0.262,808.0,32.0,840.0,
HumanEval/139,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/140,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/141,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/142,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/143,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/144,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/145,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/146,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/147,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/148,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/149,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/150,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/151,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/152,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/153,actor_critic,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/154,actor_critic,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/155,actor_critic,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/156,actor_critic,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/157,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/158,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/159,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/160,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/161,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/162,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/163,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,gemma-27b:few_shot
HumanEval/139,adversarial,gemma-27b:few_shot,0,0,0,0,0.0,,,1.0,2.14,74.78,3.07,0.36,0.0,0.0,0.0,
HumanEval/140,adversarial,gemma-27b:few_shot,8,2,0,10,0.8,84.0,,1.0,2.0,78.2,2.64,0.395,793.0,0.0,793.0,
HumanEval/141,adversarial,gemma-27b:few_shot,7,0,0,7,1.0,79.0,,0.0,5.0,64.43,3.05,0.434,5347.0,0.0,5347.0,
HumanEval/142,adversarial,gemma-27b:few_shot,5,7,0,12,0.417,80.0,,1.0,2.54,62.65,2.79,0.485,0.0,0.0,0.0,
HumanEval/143,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,93.0,,1.0,2.09,77.73,2.4,0.488,5321.0,0.0,5321.0,
HumanEval/144,adversarial,gemma-27b:few_shot,6,2,0,8,0.75,93.0,,1.0,3.44,69.82,3.62,0.467,2316.0,0.0,2316.0,
HumanEval/145,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,74.0,,1.0,1.91,75.66,1.85,0.361,1436.0,0.0,1436.0,
HumanEval/146,adversarial,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.332,771.0,0.0,771.0,
HumanEval/147,adversarial,gemma-27b:few_shot,3,4,0,7,0.429,83.0,,1.0,2.62,76.88,2.71,0.406,1154.0,0.0,1154.0,
HumanEval/148,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,83.0,,1.0,2.09,78.04,2.24,0.611,1333.0,0.0,1333.0,
HumanEval/149,adversarial,gemma-27b:few_shot,8,0,0,8,1.0,78.0,,0.0,2.78,78.32,2.0,0.475,978.0,0.0,978.0,
